points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,lewis,6,UK,2,,453,0,1962-08-05T00:00:00.000Z,🇬🇧,,0,Lewis,gb,,2,2,,0,2,1962-05-20T00:00:00.000Z,0,0,1962,21,0,Jackie,0,1936-11-01T00:00:00.000Z
0.0,walter,1,Switzerland,0,,466,0,1962-08-05T00:00:00.000Z,🇨🇭,,0,Walter,ch,,0,0,,0,1,1962-08-05T00:00:00.000Z,0,0,1962,34,0,Heini,0,1927-07-28T00:00:00.000Z
0.0,johnstone,1,South Africa,0,,471,0,1962-12-29T00:00:00.000Z,🇿🇦,,0,Johnstone,za,,1,0,,0,1,1962-12-29T00:00:00.000Z,0,0,1962,25,0,Bruce,0,1937-01-30T00:00:00.000Z
0.0,vyver,1,South Africa,1,,474,0,1962-12-29T00:00:00.000Z,🇿🇦,,0,van der Vyver,za,,0,0,,0,0,1962-12-29T00:00:00.000Z,0,0,1962,44,0,Syd,0,1920-06-01T00:00:00.000Z
0.0,abate,1,Italy,1,,446,0,1962-07-08T00:00:00.000Z,🇮🇹,,0,Abate,it,,0,0,,0,0,1962-07-08T00:00:00.000Z,0,0,1962,50,0,Carlo,0,1932-07-10T00:00:00.000Z
0.0,arundell,1,UK,1,,397,0,1962-07-08T00:00:00.000Z,🇬🇧,,0,Arundell,gb,,0,0,,0,0,1962-07-08T00:00:00.000Z,0,0,1962,41,0,Peter,0,1933-11-08T00:00:00.000Z
0.0,ashmore,2,UK,2,,460,0,1962-09-16T00:00:00.000Z,🇬🇧,,0,Ashmore,gb,,0,0,,0,0,1962-06-17T00:00:00.000Z,0,0,1962,53,0,Gerry,0,1936-07-25T00:00:00.000Z
0.0,vaccarella,3,Italy,1,,425,0,1962-09-16T00:00:00.000Z,🇮🇹,,0,Vaccarella,it,,1,0,,0,2,1962-06-03T00:00:00.000Z,0,0,1962,23,0,Nino,0,1933-03-04T00:00:00.000Z
0.0,shelly,3,New Zealand,2,,464,0,1962-09-16T00:00:00.000Z,🇳🇿,,0,Shelly,nz,,0,1,,0,0,1962-07-21T00:00:00.000Z,0,0,1962,49,0,Tony,0,1937-02-02T00:00:00.000Z
0.0,bianchi,2,Belgium,0,,376,0,1962-08-05T00:00:00.000Z,🇧🇪,,0,Bianchi,be,BIA,1,0,,0,2,1962-06-17T00:00:00.000Z,0,0,1962,24,0,Lucien,0,1934-11-10T00:00:00.000Z
0.0,sharp,1,USA,0,,434,0,1962-10-07T00:00:00.000Z,🇺🇸,,0,Sharp,us,,0,0,,0,1,1962-10-07T00:00:00.000Z,0,0,1962,33,0,Hap,0,1928-01-01T00:00:00.000Z
0.0,burgess,4,UK,2,,437,0,1962-09-16T00:00:00.000Z,🇬🇧,,0,Burgess,gb,,0,0,,0,2,1962-07-08T00:00:00.000Z,0,0,1962,30,0,Ian,0,1930-07-06T00:00:00.000Z
0.0,bussinello,1,Italy,1,,424,0,1962-06-03T00:00:00.000Z,🇮🇹,,0,Bussinello,it,,0,0,,0,0,1962-06-03T00:00:00.000Z,0,0,1962,54,0,Roberto,0,1927-10-04T00:00:00.000Z
