points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,keizan,1,South Africa,0,,292,0,1973-03-03T00:00:00.000Z,🇿🇦,,0,Keizan,za,,0,1,,0,0,1973-03-03T00:00:00.000Z,0,0,1973,35,0,Eddie,0,1944-09-12T00:00:00.000Z
0.0,wisell,2,Sweden,0,,317,0,1973-07-01T00:00:00.000Z,🇸🇪,,0,Wisell,se,,0,2,,0,0,1973-06-17T00:00:00.000Z,0,0,1973,39,0,Reine,0,1941-09-30T00:00:00.000Z
0.0,galli,5,Italy,0,,330,0,1973-06-03T00:00:00.000Z,🇮🇹,,0,Galli,it,,1,3,,0,2,1973-01-28T00:00:00.000Z,0,0,1973,27,0,Nanni,0,1940-10-02T00:00:00.000Z
0.0,redman,1,UK,0,,312,0,1973-10-07T00:00:00.000Z,🇬🇧,,0,Redman,gb,,0,1,,0,0,1973-10-07T00:00:00.000Z,0,0,1973,,0,Brian,0,1937-03-09T00:00:00.000Z
0.0,purley,5,UK,0,,259,0,1973-09-09T00:00:00.000Z,🇬🇧,,0,Purley,gb,,1,3,,0,2,1973-06-03T00:00:00.000Z,0,0,1973,28,0,David,0,1945-01-26T00:00:00.000Z
0.0,pretorius,1,South Africa,0,,334,0,1973-03-03T00:00:00.000Z,🇿🇦,,0,Pretorius,za,,0,1,,0,0,1973-03-03T00:00:00.000Z,0,0,1973,37,0,Jackie,0,1934-11-22T00:00:00.000Z
0.0,mass,3,Germany,0,,200,0,1973-10-07T00:00:00.000Z,🇩🇪,,0,Mass,de,,1,2,,0,1,1973-07-14T00:00:00.000Z,0,0,1973,24,0,Jochen,0,1946-09-30T00:00:00.000Z
0.0,williamson,2,UK,0,,335,0,1973-07-29T00:00:00.000Z,🇬🇧,,0,Williamson,gb,,0,2,,0,0,1973-07-14T00:00:00.000Z,0,0,1973,38,0,Roger,0,1948-02-02T00:00:00.000Z
0.0,beuttler,14,UK,0,,329,0,1973-10-07T00:00:00.000Z,🇬🇧,,0,Beuttler,gb,,4,7,,0,7,1973-01-28T00:00:00.000Z,0,0,1973,23,0,Mike,0,1940-04-13T00:00:00.000Z
0.0,bueno,1,Brazil,0,,331,0,1973-02-11T00:00:00.000Z,🇧🇷,,0,Bueno,br,,0,0,,0,1,1973-02-11T00:00:00.000Z,0,0,1973,32,0,Luiz,0,1937-01-16T00:00:00.000Z
0.0,pescarolo,3,France,0,,280,0,1973-08-05T00:00:00.000Z,🇫🇷,,0,Pescarolo,fr,,2,1,,0,2,1973-04-29T00:00:00.000Z,0,0,1973,25,0,Henri,0,1942-09-25T00:00:00.000Z
0.0,charlton,1,South Africa,0,,293,0,1973-03-03T00:00:00.000Z,🇿🇦,,0,Charlton,za,,0,1,,0,0,1973-03-03T00:00:00.000Z,0,0,1973,40,0,Dave,0,1936-10-27T00:00:00.000Z
0.0,schenken,1,Australia,0,,314,0,1973-09-23T00:00:00.000Z,🇦🇺,,0,Schenken,au,,0,0,,0,1,1973-09-23T00:00:00.000Z,0,0,1973,34,0,Tim,0,1943-09-26T00:00:00.000Z
0.0,mcrae,1,New Zealand,0,,336,0,1973-07-14T00:00:00.000Z,🇳🇿,,0,McRae,nz,,0,1,,0,0,1973-07-14T00:00:00.000Z,0,0,1973,42,0,Graham,0,1940-03-05T00:00:00.000Z
0.0,stommelen,4,Germany,0,,243,0,1973-09-23T00:00:00.000Z,🇩🇪,,0,Stommelen,de,,0,1,,0,3,1973-08-05T00:00:00.000Z,0,0,1973,30,0,Rolf,0,1943-07-11T00:00:00.000Z
0.0,gethin,1,UK,0,,320,0,1973-09-23T00:00:00.000Z,🇬🇧,,0,Gethin,gb,,0,1,,0,0,1973-09-23T00:00:00.000Z,0,0,1973,41,0,Peter,0,1940-02-21T00:00:00.000Z
0.0,hailwood,15,UK,0,,305,0,1973-10-07T00:00:00.000Z,🇬🇧,,0,Hailwood,gb,,4,10,,0,5,1973-01-28T00:00:00.000Z,0,0,1973,22,0,Mike,0,1940-04-02T00:00:00.000Z
0.0,hill,12,UK,0,,289,0,1973-10-07T00:00:00.000Z,🇬🇧,,0,Hill,gb,,2,6,,0,6,1973-04-29T00:00:00.000Z,0,0,1973,26,0,Graham,0,1929-02-15T00:00:00.000Z
0.0,scheckter,5,South Africa,0,,222,0,1973-10-07T00:00:00.000Z,🇿🇦,,0,Scheckter,za,,1,4,,0,1,1973-03-03T00:00:00.000Z,0,0,1973,29,0,Jody,0,1950-01-29T00:00:00.000Z
0.0,opel,7,Liechtenstein,0,,313,0,1973-10-07T00:00:00.000Z,🇱🇮,,0,von Opel,li,,0,5,,0,2,1973-07-01T00:00:00.000Z,0,0,1973,33,0,Rikky,0,1947-10-14T00:00:00.000Z
0.0,jarier,10,France,0,,197,0,1973-10-07T00:00:00.000Z,🇫🇷,,0,Jarier,fr,,0,9,,0,1,1973-01-28T00:00:00.000Z,0,0,1973,31,0,Jean-Pierre,0,1946-07-10T00:00:00.000Z
0.0,watson,2,UK,0,,187,0,1973-10-07T00:00:00.000Z,🇬🇧,,0,Watson,gb,,0,2,,0,0,1973-07-14T00:00:00.000Z,0,0,1973,36,0,John,0,1946-05-04T00:00:00.000Z
1.0,ganley,14,New Zealand,0,,307,0,1973-10-07T00:00:00.000Z,🇳🇿,,0,Ganley,nz,,5,6,,0,8,1973-01-28T00:00:00.000Z,0,0,1973,19,0,Howden,1,1941-12-24T00:00:00.000Z
1.0,lennep,3,Netherlands,0,,298,0,1973-09-09T00:00:00.000Z,🇳🇱,,0,van Lennep,nl,,2,1,,0,2,1973-07-29T00:00:00.000Z,0,0,1973,20,0,Gijs,1,1942-03-16T00:00:00.000Z
1.0,amon,6,New Zealand,0,,278,0,1973-10-07T00:00:00.000Z,🇳🇿,,0,Amon,nz,,2,4,,0,2,1973-05-20T00:00:00.000Z,0,0,1973,21,0,Chris,1,1943-07-20T00:00:00.000Z
12.0,ickx,12,Belgium,0,,235,1,1973-10-07T00:00:00.000Z,🇧🇪,,0,Ickx,be,,8,3,,0,9,1973-01-28T00:00:00.000Z,0,0,1973,9,0,Jacky,5,1945-01-01T00:00:00.000Z
14.0,hunt,8,UK,1,,231,2,1973-10-07T00:00:00.000Z,🇬🇧,,0,Hunt,gb,,6,1,,0,6,1973-06-03T00:00:00.000Z,0,0,1973,8,0,James,4,1947-08-29T00:00:00.000Z
