points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,johnson,1,USA,0,,513,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Johnson,us,,0,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,45,0,Eddie,0,1919-02-10T00:00:00.000Z
0.0,keller,1,USA,0,,558,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Keller,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,78,0,Al,0,1920-04-11T00:00:00.000Z
0.0,wharton,2,UK,0,,663,0,1955-09-11T00:00:00.000Z,🇬🇧,,0,Wharton,gb,,1,1,,0,1,1955-07-16T00:00:00.000Z,0,0,1955,38,0,Ken,0,1916-03-21T00:00:00.000Z
0.0,salvadori,1,UK,0,,456,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Salvadori,gb,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,60,0,Roy,0,1922-05-12T00:00:00.000Z
0.0,agabashian,1,USA,0,,615,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Agabashian,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,83,0,Fred,0,1913-08-21T00:00:00.000Z
0.0,andrews,1,USA,0,,631,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Andrews,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,67,0,Keith,0,1920-06-15T00:00:00.000Z
0.0,ascari,2,Italy,0,,647,0,1955-05-22T00:00:00.000Z,🇮🇹,,0,Ascari,it,,0,2,,0,0,1955-01-16T00:00:00.000Z,0,0,1955,49,0,Alberto,0,1918-07-13T00:00:00.000Z
0.0,bayol,2,France,0,,625,0,1955-05-22T00:00:00.000Z,🇫🇷,,0,Bayol,fr,,0,2,,0,0,1955-01-16T00:00:00.000Z,0,0,1955,54,0,Élie,0,1914-02-28T00:00:00.000Z
0.0,weyant,1,USA,0,,563,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Weyant,us,,0,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,44,0,Chuck,0,1923-04-03T00:00:00.000Z
0.0,ward,1,USA,0,,449,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Ward,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,79,0,Rodger,0,1921-01-10T00:00:00.000Z
0.0,boyd,1,USA,0,,533,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Boyd,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,80,0,Johnny,0,1926-08-19T00:00:00.000Z
0.0,bryan,1,USA,0,,525,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Bryan,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,75,0,Jimmy,0,1926-01-28T00:00:00.000Z
0.0,bucci,1,Argentina,0,,645,0,1955-01-16T00:00:00.000Z,🇦🇷,,0,Bucci,ar,,0,1,,0,0,1955-01-16T00:00:00.000Z,0,0,1955,47,0,Clemar,0,1920-09-04T00:00:00.000Z
0.0,russo,1,USA,0,,532,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Russo,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,71,0,Eddie,0,1925-11-19T00:00:00.000Z
0.0,chiron,1,Monaco,0,,589,0,1955-05-22T00:00:00.000Z,🇲🇨,,0,Chiron,mc,,1,0,,0,1,1955-05-22T00:00:00.000Z,0,0,1955,28,0,Louis,0,1899-08-03T00:00:00.000Z
0.0,claes,2,Belgium,1,,660,0,1955-06-19T00:00:00.000Z,🇧🇪,,0,Claes,be,,0,0,,0,1,1955-06-05T00:00:00.000Z,0,0,1955,42,0,Johnny,0,1916-08-11T00:00:00.000Z
0.0,collins,2,UK,0,,581,0,1955-09-11T00:00:00.000Z,🇬🇧,,0,Collins,gb,,0,2,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,55,0,Peter,0,1931-11-06T00:00:00.000Z
0.0,connor,1,USA,0,,597,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,O'Connor,us,,1,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,36,0,Pat,0,1928-10-09T00:00:00.000Z
0.0,cross,1,USA,0,,656,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Cross,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,62,0,Art,0,1918-01-24T00:00:00.000Z
0.0,darter,1,USA,0,,518,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Carter,us,,0,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,43,0,Duane,0,1913-05-05T00:00:00.000Z
0.0,rosier,3,France,0,,627,0,1955-06-19T00:00:00.000Z,🇫🇷,,0,Rosier,fr,,2,1,,0,2,1955-05-22T00:00:00.000Z,0,0,1955,37,0,Louis,0,1905-11-05T00:00:00.000Z
0.0,daywalt,1,USA,0,,556,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Daywalt,us,,1,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,39,0,Jimmy,0,1924-08-28T00:00:00.000Z
0.0,elisian,1,USA,0,,596,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Elisian,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,81,0,Ed,0,1926-12-09T00:00:00.000Z
0.0,fairman,1,UK,0,,486,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Fairman,gb,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,76,0,Jack,0,1913-03-15T00:00:00.000Z
0.0,rolt,1,UK,0,,666,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Rolt,gb,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,66,0,Tony,0,1918-10-16T00:00:00.000Z
0.0,reece,1,USA,0,,592,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Reece,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,84,0,Jimmy,0,1929-11-17T00:00:00.000Z
0.0,fitch,1,USA,0,,667,0,1955-09-11T00:00:00.000Z,🇺🇸,,0,Fitch,us,,1,0,,0,1,1955-09-11T00:00:00.000Z,0,0,1955,40,0,John,0,1917-08-04T00:00:00.000Z
0.0,flaherty,1,USA,0,,559,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Flaherty,us,,1,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,41,0,Pat,0,1926-01-06T00:00:00.000Z
0.0,freeland,1,USA,0,,528,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Freeland,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,57,0,Don,0,1925-03-25T00:00:00.000Z
0.0,ray_crawford,1,USA,0,,561,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Crawford,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,73,0,Ray,0,1915-10-26T00:00:00.000Z
0.0,rathmann,1,USA,0,,509,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Rathmann,us,,0,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,46,0,Jim,0,1928-07-16T00:00:00.000Z
0.0,gould,3,UK,0,,547,0,1955-09-11T00:00:00.000Z,🇬🇧,,0,Gould,gb,,0,3,,0,0,1955-06-19T00:00:00.000Z,0,0,1955,51,0,Horace,0,1918-09-20T00:00:00.000Z
0.0,hanks,1,USA,0,,611,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Hanks,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,64,0,Sam,0,1914-07-13T00:00:00.000Z
0.0,hawthorn,5,UK,0,,578,0,1955-09-11T00:00:00.000Z,🇬🇧,,0,Hawthorn,gb,,3,2,,0,3,1955-05-22T00:00:00.000Z,0,0,1955,27,0,Mike,0,1929-04-10T00:00:00.000Z
0.0,herman,1,USA,0,,538,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Herman,us,,1,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,32,0,Al,0,1927-03-15T00:00:00.000Z
0.0,ramos,3,Brazil,0,,624,0,1955-09-11T00:00:00.000Z,🇧🇷,,0,da Silva Ramos,br,,1,2,,0,1,1955-06-19T00:00:00.000Z,0,0,1955,34,0,Hernando,0,1925-12-07T00:00:00.000Z
0.0,pollet,3,France,0,,650,0,1955-09-11T00:00:00.000Z,🇫🇷,,0,Pollet,fr,,2,1,,0,2,1955-05-22T00:00:00.000Z,0,0,1955,30,0,Jacques,0,1922-07-02T00:00:00.000Z
0.0,hoyt,1,USA,0,,659,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Hoyt,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,1,0,1955,82,0,Jerry,0,1929-01-29T00:00:00.000Z
0.0,iglesias,1,Argentina,0,,646,0,1955-01-16T00:00:00.000Z,🇦🇷,,0,Iglesias,ar,,0,1,,0,0,1955-01-16T00:00:00.000Z,0,0,1955,48,0,Jesús,0,1922-02-22T00:00:00.000Z
0.0,jack_brabham,1,Australia,0,,356,0,1955-07-16T00:00:00.000Z,🇦🇺,,0,Brabham,au,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,50,0,Jack,0,1926-04-02T00:00:00.000Z
0.0,whiteaway,1,UK,1,,652,0,1955-05-22T00:00:00.000Z,🇬🇧,,0,Whiteaway,gb,,0,0,,0,0,1955-05-22T00:00:00.000Z,0,0,1955,72,0,Ted,0,1928-11-01T00:00:00.000Z
0.0,uria,1,Uruguay,0,,623,0,1955-01-16T00:00:00.000Z,🇺🇾,,0,Uria,uy,,0,1,,0,0,1955-01-16T00:00:00.000Z,0,0,1955,56,0,Alberto,0,1924-07-11T00:00:00.000Z
0.0,templeman,1,USA,0,,523,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Templeman,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,63,0,Shorty,0,1919-08-12T00:00:00.000Z
0.0,linden,1,USA,0,,612,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,Linden,us,,1,0,,0,1,1955-05-30T00:00:00.000Z,0,0,1955,29,0,Andy,0,1922-04-05T00:00:00.000Z
0.0,lucas,1,France,0,,668,0,1955-09-11T00:00:00.000Z,🇫🇷,,0,Lucas,fr,,0,1,,0,0,1955-09-11T00:00:00.000Z,0,0,1955,65,0,Jean,0,1917-04-25T00:00:00.000Z
0.0,macklin,2,UK,1,,651,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Macklin,gb,,1,0,,0,1,1955-05-22T00:00:00.000Z,0,0,1955,35,0,Lance,0,1919-09-02T00:00:00.000Z
0.0,piotti,1,Italy,1,,586,0,1955-09-11T00:00:00.000Z,🇮🇹,,0,Piotti,it,,0,0,,0,0,1955-09-11T00:00:00.000Z,0,0,1955,74,0,Luigi,0,1913-10-27T00:00:00.000Z
0.0,mantovani,2,Italy,0,,644,0,1955-01-16T00:00:00.000Z,🇮🇹,,0,Mantovani,it,,1,1,,0,1,1955-01-16T00:00:00.000Z,0,0,1955,31,0,Sergio,0,1929-05-22T00:00:00.000Z
0.0,manzon,3,France,0,,626,0,1955-07-16T00:00:00.000Z,🇫🇷,,0,Manzon,fr,,0,3,,0,0,1955-05-22T00:00:00.000Z,0,0,1955,52,0,Robert,0,1917-04-12T00:00:00.000Z
0.0,marr,1,UK,0,,665,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Marr,gb,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,69,0,Leslie,0,1922-08-14T00:00:00.000Z
0.0,mcalpine,1,UK,0,,664,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,McAlpine,gb,,0,1,,0,0,1955-07-16T00:00:00.000Z,0,0,1955,53,0,Kenneth,0,1920-09-21T00:00:00.000Z
0.0,mcgrath,1,USA,0,,658,0,1955-05-30T00:00:00.000Z,🇺🇸,,0,McGrath,us,,0,1,,0,0,1955-05-30T00:00:00.000Z,0,0,1955,77,0,Jack,0,1919-10-08T00:00:00.000Z
0.0,peter_walker,2,UK,0,,661,0,1955-07-16T00:00:00.000Z,🇬🇧,,0,Walker,gb,,0,2,,0,0,1955-06-19T00:00:00.000Z,0,0,1955,58,0,Peter,0,1912-10-07T00:00:00.000Z
0.0,sparken,1,France,0,,662,0,1955-07-16T00:00:00.000Z,🇫🇷,,0,Sparken,fr,,1,0,,0,1,1955-07-16T00:00:00.000Z,0,0,1955,33,0,Mike,0,1930-06-16T00:00:00.000Z
0.0,simon,2,France,0,,609,0,1955-07-16T00:00:00.000Z,🇫🇷,,0,Simon,fr,,0,2,,0,0,1955-05-22T00:00:00.000Z,0,0,1955,61,0,André,0,1920-01-05T00:00:00.000Z
