points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,zonta,13,Brazil,1,,41,0,1999-10-31T00:00:00.000Z,🇧🇷,,0,Zonta,br,ZON,2,7,,0,5,1999-03-07T00:00:00.000Z,0,0,1999,22,0,Ricardo,0,1976-03-23T00:00:00.000Z
0.0,zanardi,16,Italy,0,,70,0,1999-10-31T00:00:00.000Z,🇮🇹,,0,Zanardi,it,,4,10,,0,6,1999-03-07T00:00:00.000Z,0,0,1999,19,0,Alessandro,0,1966-10-23T00:00:00.000Z
0.0,villeneuve,16,Canada,0,,35,0,1999-10-31T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,3,12,,0,4,1999-03-07T00:00:00.000Z,0,0,1999,21,0,Jacques,0,1971-04-09T00:00:00.000Z
0.0,takagi,16,Japan,0,,68,0,1999-10-31T00:00:00.000Z,🇯🇵,,0,Takagi,jp,,2,12,,0,4,1999-03-07T00:00:00.000Z,0,0,1999,20,0,Toranosuke,0,1974-02-12T00:00:00.000Z
0.0,sarrazin,1,France,0,,72,0,1999-04-11T00:00:00.000Z,🇫🇷,,0,Sarrazin,fr,,0,1,,0,0,1999-04-11T00:00:00.000Z,0,0,1999,,0,Stéphane,0,1975-11-02T00:00:00.000Z
0.0,badoer,15,Italy,0,,69,0,1999-10-31T00:00:00.000Z,🇮🇹,,0,Badoer,it,BAD,4,9,,0,6,1999-03-07T00:00:00.000Z,0,0,1999,23,0,Luca,0,1971-01-25T00:00:00.000Z
1.0,rosa,16,Spain,0,,37,0,1999-10-31T00:00:00.000Z,🇪🇸,,0,de la Rosa,es,DLR,1,11,,0,5,1999-03-07T00:00:00.000Z,0,0,1999,18,0,Pedro,1,1971-02-24T00:00:00.000Z
1.0,gene,16,Spain,0,,48,0,1999-10-31T00:00:00.000Z,🇪🇸,,0,Gené,es,,6,6,,0,10,1999-03-07T00:00:00.000Z,0,0,1999,17,0,Marc,1,1974-03-29T00:00:00.000Z
10.0,salo,9,Finland,0,,63,2,1999-09-26T00:00:00.000Z,🇫🇮,,0,Salo,fi,,6,2,,0,7,1999-05-02T00:00:00.000Z,0,0,1999,10,0,Mika,2,1966-11-30T00:00:00.000Z
13.0,fisichella,16,Italy,0,,21,1,1999-10-31T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,6,6,,0,10,1999-03-07T00:00:00.000Z,0,0,1999,9,0,Giancarlo,4,1973-01-14T00:00:00.000Z
15.0,herbert,16,UK,0,1999-09-26T00:00:00.000Z,65,1,1999-10-31T00:00:00.000Z,🇬🇧,,0,Herbert,gb,,5,7,1999-09-26T00:00:00.000Z,0,9,1999-03-07T00:00:00.000Z,0,0,1999,8,1,Johnny,3,1964-06-25T00:00:00.000Z
2.0,panis,16,France,0,,44,0,1999-10-31T00:00:00.000Z,🇫🇷,,0,Panis,fr,,7,6,,0,10,1999-03-07T00:00:00.000Z,0,0,1999,16,0,Olivier,2,1966-09-02T00:00:00.000Z
2.0,alesi,16,France,0,,55,0,1999-10-31T00:00:00.000Z,🇫🇷,,0,Alesi,fr,,6,8,,0,8,1999-03-07T00:00:00.000Z,0,0,1999,15,0,Jean,2,1964-06-11T00:00:00.000Z
21.0,barrichello,16,Brazil,0,,22,3,1999-10-31T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,11,5,,0,11,1999-03-07T00:00:00.000Z,1,0,1999,7,0,Rubens,7,1972-05-23T00:00:00.000Z
3.0,diniz,16,Brazil,0,,64,0,1999-10-31T00:00:00.000Z,🇧🇷,,0,Diniz,br,,3,12,,0,4,1999-03-07T00:00:00.000Z,0,0,1999,14,0,Pedro,3,1970-05-22T00:00:00.000Z
3.0,wurz,16,Austria,0,,25,0,1999-10-31T00:00:00.000Z,🇦🇹,,0,Wurz,at,WUR,9,6,,0,10,1999-03-07T00:00:00.000Z,0,0,1999,13,0,Alexander,2,1974-02-15T00:00:00.000Z
35.0,ralf_schumacher,16,Germany,0,,23,3,1999-10-31T00:00:00.000Z,🇩🇪,,0,Schumacher,de,SCH,12,4,,0,12,1999-03-07T00:00:00.000Z,0,0,1999,6,0,Ralf,11,1975-06-30T00:00:00.000Z
44.0,michael_schumacher,10,Germany,0,1999-05-16T00:00:00.000Z,30,6,1999-10-31T00:00:00.000Z,🇩🇪,,0,Schumacher,de,MSC,8,2,1999-05-02T00:00:00.000Z,0,8,1999-03-07T00:00:00.000Z,3,0,1999,5,2,Michael,7,1969-01-03T00:00:00.000Z
48.0,coulthard,16,UK,0,1999-08-29T00:00:00.000Z,14,6,1999-10-31T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,9,7,1999-07-11T00:00:00.000Z,0,9,1999-03-07T00:00:00.000Z,0,0,1999,4,2,David,8,1971-03-27T00:00:00.000Z
54.0,frentzen,16,Germany,0,1999-09-12T00:00:00.000Z,49,6,1999-10-31T00:00:00.000Z,🇩🇪,,0,Frentzen,de,,12,3,1999-06-27T00:00:00.000Z,0,13,1999-03-07T00:00:00.000Z,1,0,1999,3,2,Heinz-Harald,12,1967-05-18T00:00:00.000Z
7.0,damon_hill,16,UK,0,,71,0,1999-10-31T00:00:00.000Z,🇬🇧,,0,Hill,gb,,7,9,,0,7,1999-03-07T00:00:00.000Z,0,0,1999,12,0,Damon,4,1960-09-17T00:00:00.000Z
7.0,trulli,16,Italy,0,,15,1,1999-10-31T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,7,8,,0,8,1999-03-07T00:00:00.000Z,0,0,1999,11,0,Jarno,2,1974-07-13T00:00:00.000Z
74.0,irvine,16,UK,0,1999-10-17T00:00:00.000Z,56,9,1999-10-31T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,15,1,1999-03-07T00:00:00.000Z,0,15,1999-03-07T00:00:00.000Z,0,1,1999,2,4,Eddie,14,1965-11-10T00:00:00.000Z
76.0,hakkinen,16,Finland,0,1999-10-31T00:00:00.000Z,57,10,1999-10-31T00:00:00.000Z,🇫🇮,,1,Häkkinen,fi,,11,5,1999-04-11T00:00:00.000Z,0,11,1999-03-07T00:00:00.000Z,11,0,1999,1,5,Mika,11,1968-09-28T00:00:00.000Z
