points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,henry_taylor,5,UK,2,,481,0,1961-09-10T00:00:00.000Z,🇬🇧,,0,Taylor,gb,,1,1,,0,2,1961-05-14T00:00:00.000Z,0,0,1961,26,0,Henry,0,1932-12-16T00:00:00.000Z
0.0,herrmann,4,Germany,1,,478,0,1961-08-06T00:00:00.000Z,🇩🇪,,0,Herrmann,de,,1,0,,0,3,1961-05-14T00:00:00.000Z,0,0,1961,23,0,Hans,0,1928-02-23T00:00:00.000Z
0.0,trintignant,5,France,0,,427,0,1961-09-10T00:00:00.000Z,🇫🇷,,0,Trintignant,fr,,2,2,,0,3,1961-05-14T00:00:00.000Z,0,0,1961,18,0,Maurice,0,1917-10-30T00:00:00.000Z
0.0,trevor_taylor,1,UK,0,,401,0,1961-05-22T00:00:00.000Z,🇬🇧,,0,Taylor,gb,,0,0,,0,1,1961-05-22T00:00:00.000Z,0,0,1961,33,0,Trevor,0,1936-12-26T00:00:00.000Z
0.0,gregory,8,USA,3,,418,0,1961-10-08T00:00:00.000Z,🇺🇸,,0,Gregory,us,,1,2,,0,3,1961-05-14T00:00:00.000Z,0,0,1961,25,0,Masten,0,1932-02-29T00:00:00.000Z
0.0,allison,2,UK,1,,477,0,1961-06-18T00:00:00.000Z,🇬🇧,,0,Allison,gb,,1,0,,0,1,1961-05-14T00:00:00.000Z,0,0,1961,21,0,Cliff,0,1932-02-08T00:00:00.000Z
0.0,andre_pilette,1,Belgium,1,,429,0,1961-09-10T00:00:00.000Z,🇧🇪,,0,Pilette,be,,0,0,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,59,0,André,0,1918-10-06T00:00:00.000Z
0.0,ashmore,3,UK,0,,460,0,1961-09-10T00:00:00.000Z,🇬🇧,,0,Ashmore,gb,,0,2,,0,1,1961-07-15T00:00:00.000Z,0,0,1961,36,0,Gerry,0,1936-07-25T00:00:00.000Z
0.0,bandini,4,Italy,0,,385,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Bandini,it,,1,2,,0,2,1961-06-18T00:00:00.000Z,0,0,1961,20,0,Lorenzo,0,1935-12-21T00:00:00.000Z
0.0,penske,1,USA,0,,468,0,1961-10-08T00:00:00.000Z,🇺🇸,,0,Penske,us,,1,0,,0,1,1961-10-08T00:00:00.000Z,0,0,1961,22,0,Roger,0,1937-02-20T00:00:00.000Z
0.0,barth,2,Germany,2,,431,0,1961-09-10T00:00:00.000Z,🇩🇪,,0,Barth,de,,0,0,,0,0,1961-08-06T00:00:00.000Z,0,0,1961,51,0,Edgar,0,1917-01-26T00:00:00.000Z
0.0,prinoth,1,Italy,1,,467,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Prinoth,it,,0,0,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,61,0,Ernesto,0,1923-04-15T00:00:00.000Z
0.0,pirocchi,2,Italy,1,,489,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Pirocchi,it,,0,0,,0,1,1961-08-06T00:00:00.000Z,0,0,1961,32,0,Renato,0,1933-03-26T00:00:00.000Z
0.0,bianchi,4,Belgium,1,,376,0,1961-07-15T00:00:00.000Z,🇧🇪,,0,Bianchi,be,BIA,0,3,,0,0,1961-05-14T00:00:00.000Z,0,0,1961,44,0,Lucien,0,1934-11-10T00:00:00.000Z
0.0,starrabba,1,Italy,0,,447,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Starrabba,it,,0,1,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,40,0,Gaetano,0,1932-12-03T00:00:00.000Z
0.0,beaufort,6,Netherlands,0,,430,0,1961-09-10T00:00:00.000Z,🇳🇱,,0,de Beaufort,nl,,1,1,,0,5,1961-05-22T00:00:00.000Z,0,0,1961,19,0,Carel Godin,0,1934-04-10T00:00:00.000Z
0.0,bussinello,1,Italy,0,,424,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Bussinello,it,,0,1,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,53,0,Roberto,0,1927-10-04T00:00:00.000Z
0.0,thiele,1,USA,1,,491,0,1961-09-10T00:00:00.000Z,🇺🇸,,0,Thiele,us,,0,0,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,60,0,Alfonso,0,1920-04-05T00:00:00.000Z
0.0,hall,1,USA,0,,440,0,1961-10-08T00:00:00.000Z,🇺🇸,,0,Hall,us,,0,1,,0,0,1961-10-08T00:00:00.000Z,0,0,1961,38,0,Jim,0,1935-07-23T00:00:00.000Z
0.0,bordeu,1,Argentina,1,,485,0,1961-07-02T00:00:00.000Z,🇦🇷,,0,Bordeu,ar,,0,0,,0,0,1961-07-02T00:00:00.000Z,0,0,1961,52,0,Juan Manuel,0,1934-01-28T00:00:00.000Z
0.0,duke,1,UK,1,,490,0,1961-08-06T00:00:00.000Z,🇬🇧,,0,Duke,gb,,0,0,,0,0,1961-08-06T00:00:00.000Z,0,0,1961,57,0,Geoff,0,1923-03-29T00:00:00.000Z
0.0,fairman,2,UK,0,,486,0,1961-09-10T00:00:00.000Z,🇬🇧,,0,Fairman,gb,,0,2,,0,0,1961-07-15T00:00:00.000Z,0,0,1961,50,0,Jack,0,1913-03-15T00:00:00.000Z
0.0,sharp,1,USA,0,,434,0,1961-10-08T00:00:00.000Z,🇺🇸,,0,Sharp,us,,1,0,,0,1,1961-10-08T00:00:00.000Z,0,0,1961,28,0,Hap,0,1928-01-01T00:00:00.000Z
0.0,boffa,1,Italy,1,,492,0,1961-09-10T00:00:00.000Z,🇮🇹,,0,Boffa,it,,0,0,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,62,0,Menato,0,1930-01-04T00:00:00.000Z
0.0,greene,1,UK,0,,465,0,1961-07-15T00:00:00.000Z,🇬🇧,,0,Greene,gb,,0,0,,0,1,1961-07-15T00:00:00.000Z,0,0,1961,35,0,Keith,0,1938-01-05T00:00:00.000Z
0.0,ricardo_rodriguez,1,Mexico,0,,454,0,1961-09-10T00:00:00.000Z,🇲🇽,,0,Rodríguez,mx,,0,1,,0,0,1961-09-10T00:00:00.000Z,0,0,1961,42,0,Ricardo,0,1942-02-14T00:00:00.000Z
