points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,hobbs,1,UK,0,,322,0,1971-10-03T00:00:00.000Z,🇬🇧,,0,Hobbs,gb,,1,0,,0,1,1971-10-03T00:00:00.000Z,0,0,1971,27,0,David,0,1939-06-09T00:00:00.000Z
0.0,elford,1,UK,0,,350,0,1971-08-01T00:00:00.000Z,🇬🇧,,0,Elford,gb,,0,0,,0,1,1971-08-01T00:00:00.000Z,0,0,1971,31,0,Vic,0,1935-06-10T00:00:00.000Z
0.0,walker,1,Australia,0,,338,0,1971-06-20T00:00:00.000Z,🇦🇺,,0,Walker,au,,0,1,,0,0,1971-06-20T00:00:00.000Z,0,0,1971,47,0,David,0,1941-06-10T00:00:00.000Z
0.0,eaton,1,Canada,0,,352,0,1971-09-19T00:00:00.000Z,🇨🇦,,0,Eaton,ca,,0,0,,0,1,1971-09-19T00:00:00.000Z,0,0,1971,34,0,George,0,1945-11-12T00:00:00.000Z
0.0,lovely,2,USA,0,,353,0,1971-10-03T00:00:00.000Z,🇺🇸,,0,Lovely,us,,0,2,,0,0,1971-09-19T00:00:00.000Z,0,0,1971,41,0,Pete,0,1926-04-11T00:00:00.000Z
0.0,moser,1,Switzerland,0,,351,0,1971-09-05T00:00:00.000Z,🇨🇭,,0,Moser,ch,,0,1,,0,0,1971-09-05T00:00:00.000Z,0,0,1971,45,0,Silvio,0,1941-04-24T00:00:00.000Z
0.0,adamich,6,Italy,0,,333,0,1971-10-03T00:00:00.000Z,🇮🇹,,0,de Adamich,it,,0,4,,0,2,1971-03-06T00:00:00.000Z,0,0,1971,30,0,Andrea,0,1941-10-03T00:00:00.000Z
0.0,barber,4,USA,1,,342,0,1971-10-03T00:00:00.000Z,🇺🇸,,0,Barber,us,,0,3,,0,0,1971-05-23T00:00:00.000Z,0,0,1971,37,0,Skip,0,1936-11-16T00:00:00.000Z
0.0,bell,1,UK,0,,321,0,1971-07-17T00:00:00.000Z,🇬🇧,,0,Bell,gb,,0,1,,0,0,1971-07-17T00:00:00.000Z,0,0,1971,43,0,Derek,0,1941-10-31T00:00:00.000Z
0.0,revson,1,USA,0,,309,0,1971-10-03T00:00:00.000Z,🇺🇸,,0,Revson,us,,0,1,,0,0,1971-10-03T00:00:00.000Z,0,0,1971,50,0,Peter,0,1939-02-27T00:00:00.000Z
0.0,beuttler,5,UK,0,,329,0,1971-09-19T00:00:00.000Z,🇬🇧,,0,Beuttler,gb,,0,5,,0,0,1971-07-17T00:00:00.000Z,0,0,1971,36,0,Mike,0,1940-04-13T00:00:00.000Z
0.0,bonnier,5,Sweden,1,,347,0,1971-10-03T00:00:00.000Z,🇸🇪,,0,Bonnier,se,,1,2,,0,2,1971-03-06T00:00:00.000Z,0,0,1971,26,0,Jo,0,1930-01-31T00:00:00.000Z
0.0,Cannoc,1,Canada,0,,355,0,1971-10-03T00:00:00.000Z,🇨🇦,,0,Cannon,ca,,0,0,,0,1,1971-10-03T00:00:00.000Z,0,0,1971,33,0,John,0,1933-06-21T00:00:00.000Z
0.0,charlton,2,South Africa,0,,293,0,1971-07-17T00:00:00.000Z,🇿🇦,,0,Charlton,za,,0,2,,0,0,1971-03-06T00:00:00.000Z,0,0,1971,42,0,Dave,0,1936-10-27T00:00:00.000Z
0.0,craft,2,UK,1,,354,0,1971-10-03T00:00:00.000Z,🇬🇧,,0,Craft,gb,,0,1,,0,0,1971-09-19T00:00:00.000Z,0,0,1971,48,0,Chris,0,1939-11-17T00:00:00.000Z
0.0,love,1,Rhodesia,0,,340,0,1971-03-06T00:00:00.000Z,🇿🇼,,0,Love,zw,,0,1,,0,0,1971-03-06T00:00:00.000Z,0,0,1971,44,0,John,0,1924-12-07T00:00:00.000Z
0.0,lennep,1,Netherlands,0,,298,0,1971-06-20T00:00:00.000Z,🇳🇱,,0,van Lennep,nl,,1,0,,0,1,1971-06-20T00:00:00.000Z,0,0,1971,25,0,Gijs,0,1942-03-16T00:00:00.000Z
0.0,oliver,3,UK,0,,262,0,1971-09-05T00:00:00.000Z,🇬🇧,,0,Oliver,gb,,2,1,,0,2,1971-07-17T00:00:00.000Z,0,0,1971,23,0,Jackie,0,1942-08-14T00:00:00.000Z
0.0,mazet,1,France,0,,348,0,1971-07-04T00:00:00.000Z,🇫🇷,,0,Mazet,fr,,0,0,,0,1,1971-07-04T00:00:00.000Z,0,0,1971,32,0,François,0,1943-02-24T00:00:00.000Z
0.0,galli,6,Italy,0,,330,0,1971-10-03T00:00:00.000Z,🇮🇹,,0,Galli,it,,0,2,,0,4,1971-07-17T00:00:00.000Z,0,0,1971,28,0,Nanni,0,1940-10-02T00:00:00.000Z
0.0,roig,5,Spain,1,,339,0,1971-07-04T00:00:00.000Z,🇪🇸,,0,Soler-Roig,es,,0,4,,0,0,1971-03-06T00:00:00.000Z,0,0,1971,39,0,Alex,0,1932-10-29T00:00:00.000Z
0.0,redman,1,UK,0,,312,0,1971-03-06T00:00:00.000Z,🇬🇧,,0,Redman,gb,,1,0,,0,1,1971-03-06T00:00:00.000Z,0,0,1971,24,0,Brian,0,1937-03-09T00:00:00.000Z
0.0,marko,4,Austria,0,,337,0,1971-10-03T00:00:00.000Z,🇦🇹,,0,Marko,at,,0,1,,0,3,1971-08-15T00:00:00.000Z,0,0,1971,29,0,Helmut,0,1943-04-27T00:00:00.000Z
0.0,pretorius,1,South Africa,0,,334,0,1971-03-06T00:00:00.000Z,🇿🇦,,0,Pretorius,za,,0,1,,0,0,1971-03-06T00:00:00.000Z,0,0,1971,46,0,Jackie,0,1934-11-22T00:00:00.000Z
0.0,posey,1,USA,0,,344,0,1971-10-03T00:00:00.000Z,🇺🇸,,0,Posey,us,,0,1,,0,0,1971-10-03T00:00:00.000Z,0,0,1971,49,0,Sam,0,1944-05-26T00:00:00.000Z
0.0,jarier,1,France,0,,197,0,1971-09-05T00:00:00.000Z,🇫🇷,,0,Jarier,fr,,0,1,,0,0,1971-09-05T00:00:00.000Z,0,0,1971,35,0,Jean-Pierre,0,1946-07-10T00:00:00.000Z
0.0,jean,1,France,0,,349,0,1971-07-04T00:00:00.000Z,🇫🇷,,0,Jean,fr,,0,1,,0,0,1971-07-04T00:00:00.000Z,0,0,1971,38,0,Max,0,1943-07-27T00:00:00.000Z
0.0,lauda,1,Austria,0,,182,0,1971-08-15T00:00:00.000Z,🇦🇹,,0,Lauda,at,,0,1,,0,0,1971-08-15T00:00:00.000Z,0,0,1971,40,0,Niki,0,1949-02-22T00:00:00.000Z
1.0,beltoise,7,France,0,,306,0,1971-10-03T00:00:00.000Z,🇫🇷,,0,Beltoise,fr,,5,2,,0,5,1971-04-18T00:00:00.000Z,0,0,1971,22,0,Jean-Pierre,1,1937-04-26T00:00:00.000Z
