points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,grouillard,16,France,0,,129,0,1992-11-08T00:00:00.000Z,🇫🇷,,0,Grouillard,fr,,1,12,,0,4,1992-03-01T00:00:00.000Z,0,0,1992,24,0,Olivier,0,1958-09-02T00:00:00.000Z
0.0,zanardi,3,Italy,2,,70,0,1992-08-16T00:00:00.000Z,🇮🇹,,0,Zanardi,it,,0,1,,0,0,1992-07-12T00:00:00.000Z,0,0,1992,,0,Alessandro,0,1966-10-23T00:00:00.000Z
0.0,tarquini,13,Italy,0,,99,0,1992-09-13T00:00:00.000Z,🇮🇹,,0,Tarquini,it,,0,12,,0,1,1992-03-01T00:00:00.000Z,0,0,1992,32,0,Gabriele,0,1962-03-02T00:00:00.000Z
0.0,suzuki,16,Japan,2,,88,0,1992-11-08T00:00:00.000Z,🇯🇵,,0,Suzuki,jp,,7,5,,0,9,1992-03-01T00:00:00.000Z,0,0,1992,20,0,Aguri,0,1960-09-08T00:00:00.000Z
0.0,poele,13,Belgium,9,,128,0,1992-09-13T00:00:00.000Z,🇧🇪,,0,van de Poele,be,,1,2,,0,2,1992-03-01T00:00:00.000Z,0,0,1992,27,0,Eric,0,1961-09-30T00:00:00.000Z
0.0,naspetti,5,Italy,0,,125,0,1992-11-08T00:00:00.000Z,🇮🇹,,0,Naspetti,it,,0,2,,0,3,1992-08-30T00:00:00.000Z,0,0,1992,28,0,Emanuele,0,1968-02-24T00:00:00.000Z
0.0,moreno,8,Brazil,7,,90,0,1992-08-30T00:00:00.000Z,🇧🇷,,0,Moreno,br,,0,1,,0,0,1992-05-03T00:00:00.000Z,0,0,1992,,0,Roberto,0,1959-02-11T00:00:00.000Z
0.0,amati,3,Italy,3,,132,0,1992-04-05T00:00:00.000Z,🇮🇹,,0,Amati,it,,0,0,,0,0,1992-03-01T00:00:00.000Z,0,0,1992,,0,Giovanna,0,1959-07-20T00:00:00.000Z
0.0,belmondo,11,France,6,,108,0,1992-08-16T00:00:00.000Z,🇫🇷,,0,Belmondo,fr,,1,0,,0,5,1992-03-01T00:00:00.000Z,0,0,1992,26,0,Paul,0,1963-04-23T00:00:00.000Z
0.0,morbidelli,16,Italy,1,,81,0,1992-11-08T00:00:00.000Z,🇮🇹,,0,Morbidelli,it,,3,6,,0,9,1992-03-01T00:00:00.000Z,0,0,1992,22,0,Gianni,0,1968-01-13T00:00:00.000Z
0.0,katayama,16,Japan,2,,79,0,1992-11-08T00:00:00.000Z,🇯🇵,,0,Katayama,jp,,2,8,,0,6,1992-03-01T00:00:00.000Z,0,0,1992,25,0,Ukyo,0,1963-05-29T00:00:00.000Z
0.0,mccarthy,7,UK,7,,135,0,1992-08-30T00:00:00.000Z,🇬🇧,,0,McCarthy,gb,,0,0,,0,0,1992-05-03T00:00:00.000Z,0,0,1992,,0,Perry,0,1961-03-03T00:00:00.000Z
0.0,lehto,16,Finland,1,,109,0,1992-11-08T00:00:00.000Z,🇫🇮,,0,Järvilehto,fi,,8,4,,0,11,1992-03-01T00:00:00.000Z,0,0,1992,21,0,Jyrki,0,1966-01-31T00:00:00.000Z
0.0,chiesa,10,Switzerland,7,,130,0,1992-07-26T00:00:00.000Z,🇨🇭,,0,Chiesa,ch,,0,3,,0,0,1992-03-01T00:00:00.000Z,0,0,1992,,0,Andrea,0,1964-05-06T00:00:00.000Z
0.0,larini,2,Italy,0,,78,0,1992-11-08T00:00:00.000Z,🇮🇹,,0,Larini,it,,0,0,,0,2,1992-10-25T00:00:00.000Z,0,0,1992,29,0,Nicola,0,1964-03-19T00:00:00.000Z
0.0,damon_hill,8,UK,6,,71,0,1992-08-16T00:00:00.000Z,🇬🇧,,0,Hill,gb,,0,0,,0,2,1992-05-03T00:00:00.000Z,0,0,1992,30,0,Damon,0,1960-09-17T00:00:00.000Z
0.0,lammers,2,Netherlands,0,,136,0,1992-11-08T00:00:00.000Z,🇳🇱,,0,Lammers,nl,,0,1,,0,1,1992-10-25T00:00:00.000Z,0,0,1992,31,0,Jan,0,1956-06-02T00:00:00.000Z
0.0,gugelmin,16,Brazil,0,,127,0,1992-11-08T00:00:00.000Z,🇧🇷,,0,Gugelmin,br,,2,11,,0,5,1992-03-01T00:00:00.000Z,0,0,1992,23,0,Maurício,0,1963-04-20T00:00:00.000Z
1.0,fittipaldi,13,Brazil,3,,104,0,1992-11-08T00:00:00.000Z,🇧🇷,,0,Fittipaldi,br,,3,4,,0,6,1992-03-01T00:00:00.000Z,0,0,1992,18,0,Christian,1,1971-01-18T00:00:00.000Z
1.0,gachot,16,Belgium,0,,92,0,1992-11-08T00:00:00.000Z,🇧🇪,,0,Gachot,be,,1,12,,0,4,1992-03-01T00:00:00.000Z,0,0,1992,19,0,Bertrand,1,1962-12-23T00:00:00.000Z
1.0,modena,16,Italy,4,,131,0,1992-11-08T00:00:00.000Z,🇮🇹,,0,Modena,it,,2,8,,0,4,1992-03-01T00:00:00.000Z,0,0,1992,17,0,Stefano,1,1963-05-12T00:00:00.000Z
108.0,mansell,16,UK,0,1992-09-27T00:00:00.000Z,95,12,1992-11-08T00:00:00.000Z,🇬🇧,,1,Mansell,gb,,12,4,1992-03-01T00:00:00.000Z,0,12,1992-03-01T00:00:00.000Z,14,0,1992,1,9,Nigel,12,1953-08-08T00:00:00.000Z
11.0,hakkinen,16,Finland,1,,57,0,1992-11-08T00:00:00.000Z,🇫🇮,,0,Häkkinen,fi,,9,6,,0,9,1992-03-01T00:00:00.000Z,0,0,1992,8,0,Mika,6,1968-09-28T00:00:00.000Z
18.0,alesi,16,France,0,,55,2,1992-11-08T00:00:00.000Z,🇫🇷,,0,Alesi,fr,,6,10,,0,6,1992-03-01T00:00:00.000Z,0,0,1992,7,0,Jean,6,1964-06-11T00:00:00.000Z
2.0,herbert,16,UK,0,,65,0,1992-11-08T00:00:00.000Z,🇬🇧,,0,Herbert,gb,,3,11,,0,5,1992-03-01T00:00:00.000Z,0,0,1992,15,0,Johnny,2,1964-06-25T00:00:00.000Z
2.0,martini,16,Italy,0,,94,0,1992-11-08T00:00:00.000Z,🇮🇹,,0,Martini,it,,6,8,,0,8,1992-03-01T00:00:00.000Z,0,0,1992,16,0,Pierluigi,2,1961-04-23T00:00:00.000Z
