points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,heeks,1,Germany,0,,712,0,1952-08-03T00:00:00.000Z,🇩🇪,,0,Heeks,de,,0,1,,0,0,1952-08-03T00:00:00.000Z,0,0,1952,75,0,Willi,0,1922-02-13T00:00:00.000Z
0.0,whitehead,3,UK,1,,687,0,1952-09-07T00:00:00.000Z,🇬🇧,,0,Whitehead,gb,,1,1,,0,1,1952-07-06T00:00:00.000Z,0,0,1952,47,0,Peter,0,1914-11-12T00:00:00.000Z
0.0,hans_stuck,2,Germany,1,,717,0,1952-09-07T00:00:00.000Z,🇩🇪,,0,von Stuck,de,,0,1,,0,0,1952-05-18T00:00:00.000Z,0,0,1952,80,0,Hans,0,1900-12-27T00:00:00.000Z
0.0,abecassis,1,UK,0,,725,0,1952-05-18T00:00:00.000Z,🇬🇧,,0,Abecassis,gb,,0,1,,0,0,1952-05-18T00:00:00.000Z,0,0,1952,78,0,George,0,1913-03-21T00:00:00.000Z
0.0,agabashian,1,USA,0,,615,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Agabashian,us,,0,1,,0,0,1952-05-30T00:00:00.000Z,1,0,1952,96,0,Fred,0,1913-08-21T00:00:00.000Z
0.0,tornaco,3,Belgium,1,,735,0,1952-09-07T00:00:00.000Z,🇧🇪,,0,de Tornaco,be,,1,1,,0,1,1952-06-22T00:00:00.000Z,0,0,1952,29,0,Charles,0,1927-06-07T00:00:00.000Z
0.0,aston,3,UK,2,,749,0,1952-09-07T00:00:00.000Z,🇬🇧,,0,Aston,gb,,0,1,,0,0,1952-07-19T00:00:00.000Z,0,0,1952,87,0,Bill,0,1900-03-29T00:00:00.000Z
0.0,ayulo,1,USA,0,,675,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Ayulo,us,,0,0,,0,1,1952-05-30T00:00:00.000Z,0,0,1952,70,0,Manny,0,1921-10-20T00:00:00.000Z
0.0,ball,1,USA,0,,734,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Ball,us,,0,1,,0,0,1952-05-30T00:00:00.000Z,0,0,1952,103,0,Bobby,0,1925-08-26T00:00:00.000Z
0.0,balsa,1,France,0,,754,0,1952-08-03T00:00:00.000Z,🇫🇷,,0,Balsa,fr,,0,1,,0,0,1952-08-03T00:00:00.000Z,0,0,1952,79,0,Marcel,0,1909-01-01T00:00:00.000Z
0.0,banks,1,USA,0,,731,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Banks,us,,0,0,,0,1,1952-05-30T00:00:00.000Z,0,0,1952,69,0,Henry,0,1913-06-14T00:00:00.000Z
0.0,rigsby,1,USA,0,,727,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Rigsby,us,,0,0,,0,1,1952-05-30T00:00:00.000Z,0,0,1952,56,0,Jim,0,1923-06-06T00:00:00.000Z
0.0,terra,1,Switzerland,0,,720,0,1952-05-18T00:00:00.000Z,🇨🇭,,0,de Terra,ch,,0,1,,0,0,1952-05-18T00:00:00.000Z,0,0,1952,85,0,Max,0,1918-10-06T00:00:00.000Z
0.0,bayol,1,France,0,,625,0,1952-09-07T00:00:00.000Z,🇫🇷,,0,Bayol,fr,,0,1,,0,0,1952-09-07T00:00:00.000Z,0,0,1952,90,0,Élie,0,1914-02-28T00:00:00.000Z
0.0,bianco,4,Brazil,0,,746,0,1952-09-07T00:00:00.000Z,🇧🇷,,0,Bianco,br,,0,3,,0,1,1952-07-19T00:00:00.000Z,0,0,1952,67,0,Gino,0,1916-07-22T00:00:00.000Z
0.0,rol,1,Italy,0,,762,0,1952-09-07T00:00:00.000Z,🇮🇹,,0,Rol,it,,0,1,,0,0,1952-09-07T00:00:00.000Z,0,0,1952,84,0,Franco,0,1908-06-05T00:00:00.000Z
0.0,bob_scott,1,USA,0,,702,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Scott,us,,0,1,,0,0,1952-05-30T00:00:00.000Z,0,0,1952,101,0,Bob,0,1928-10-04T00:00:00.000Z
0.0,sweikert,1,USA,0,,628,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Sweikert,us,,0,1,,0,0,1952-05-30T00:00:00.000Z,0,0,1952,95,0,Bob,0,1926-05-20T00:00:00.000Z
0.0,bettenhausen,1,USA,0,,529,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Bettenhausen,us,,0,1,,0,0,1952-05-30T00:00:00.000Z,0,0,1952,91,0,Tony,0,1916-09-12T00:00:00.000Z
0.0,brudes,1,Germany,0,,750,0,1952-08-03T00:00:00.000Z,🇩🇪,,0,Brudes,de,,0,1,,0,0,1952-08-03T00:00:00.000Z,0,0,1952,76,0,Adolf,0,1899-10-15T00:00:00.000Z
0.0,bryan,1,USA,0,,525,0,1952-05-30T00:00:00.000Z,🇺🇸,,0,Bryan,us,,1,0,,0,1,1952-05-30T00:00:00.000Z,0,0,1952,27,0,Jimmy,0,1926-01-28T00:00:00.000Z
0.0,cabantous,1,France,0,,704,0,1952-07-06T00:00:00.000Z,🇫🇷,,0,Cabantous,fr,,1,0,,0,1,1952-07-06T00:00:00.000Z,0,0,1952,49,0,Yves,0,1904-10-08T00:00:00.000Z
0.0,bechem,1,Germany,0,,715,0,1952-08-03T00:00:00.000Z,🇩🇪,,0,Bechem,de,,0,1,,0,0,1952-08-03T00:00:00.000Z,0,0,1952,81,0,Günther,0,1921-12-21T00:00:00.000Z
