points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,fisichella,8,Italy,0,,21,0,1996-07-14T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,1,5,,0,3,1996-03-10T00:00:00.000Z,0,0,1996,19,0,Giancarlo,0,1973-01-14T00:00:00.000Z
0.0,rosset,16,Brazil,0,,73,0,1996-10-13T00:00:00.000Z,🇧🇷,,0,Rosset,br,,3,8,,0,8,1996-03-10T00:00:00.000Z,0,0,1996,18,0,Ricardo,0,1968-07-27T00:00:00.000Z
0.0,montermini,10,Italy,0,,85,0,1996-07-14T00:00:00.000Z,🇮🇹,,0,Montermini,it,,1,9,,0,1,1996-03-10T00:00:00.000Z,0,0,1996,23,0,Andrea,0,1964-05-30T00:00:00.000Z
0.0,marques,2,Brazil,0,,58,0,1996-04-07T00:00:00.000Z,🇧🇷,,0,Marques,br,,0,2,,0,0,1996-03-31T00:00:00.000Z,0,0,1996,,0,Tarso,0,1976-01-19T00:00:00.000Z
0.0,lavaggi,6,Italy,2,,86,0,1996-10-13T00:00:00.000Z,🇮🇹,,0,Lavaggi,it,,1,2,,0,2,1996-07-28T00:00:00.000Z,0,0,1996,22,0,Giovanni,0,1958-02-18T00:00:00.000Z
0.0,badoer,10,Italy,0,,69,0,1996-07-14T00:00:00.000Z,🇮🇹,,0,Badoer,it,BAD,1,8,,0,2,1996-03-10T00:00:00.000Z,0,0,1996,21,0,Luca,0,1971-01-25T00:00:00.000Z
0.0,lamy,16,Portugal,0,,83,0,1996-10-13T00:00:00.000Z,🇵🇹,,0,Lamy,pt,,3,8,,0,8,1996-03-10T00:00:00.000Z,0,0,1996,20,0,Pedro,0,1972-03-20T00:00:00.000Z
0.0,katayama,16,Japan,0,,79,0,1996-10-13T00:00:00.000Z,🇯🇵,,0,Katayama,jp,,4,10,,0,6,1996-03-10T00:00:00.000Z,0,0,1996,17,0,Ukyo,0,1963-05-29T00:00:00.000Z
1.0,verstappen,16,Netherlands,0,,50,0,1996-10-13T00:00:00.000Z,🇳🇱,,0,Verstappen,nl,,3,12,,0,4,1996-03-10T00:00:00.000Z,0,0,1996,16,0,Jos,1,1972-03-04T00:00:00.000Z
11.0,irvine,16,UK,0,,56,1,1996-10-13T00:00:00.000Z,🇬🇧,,0,Irvine,gb,,6,10,,0,6,1996-03-10T00:00:00.000Z,0,0,1996,10,0,Eddie,4,1965-11-10T00:00:00.000Z
13.0,panis,16,France,0,1996-05-19T00:00:00.000Z,44,1,1996-10-13T00:00:00.000Z,🇫🇷,,0,Panis,fr,,9,7,1996-05-19T00:00:00.000Z,0,9,1996-03-10T00:00:00.000Z,0,0,1996,9,1,Olivier,3,1966-09-02T00:00:00.000Z
14.0,barrichello,16,Brazil,0,,22,0,1996-10-13T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,9,7,,0,9,1996-03-10T00:00:00.000Z,0,0,1996,8,0,Rubens,7,1972-05-23T00:00:00.000Z
18.0,coulthard,16,UK,0,,14,2,1996-10-13T00:00:00.000Z,🇬🇧,,0,Coulthard,gb,COU,8,7,,0,9,1996-03-10T00:00:00.000Z,0,0,1996,7,0,David,6,1971-03-27T00:00:00.000Z
2.0,diniz,16,Brazil,0,,64,0,1996-10-13T00:00:00.000Z,🇧🇷,,0,Diniz,br,,6,10,,0,6,1996-03-10T00:00:00.000Z,0,0,1996,15,0,Pedro,2,1970-05-22T00:00:00.000Z
21.0,berger,16,Austria,0,,77,2,1996-10-13T00:00:00.000Z,🇦🇹,,0,Berger,at,,8,7,,0,9,1996-03-10T00:00:00.000Z,0,0,1996,6,0,Gerhard,7,1959-08-27T00:00:00.000Z
31.0,hakkinen,16,Finland,0,,57,4,1996-10-13T00:00:00.000Z,🇫🇮,,0,Häkkinen,fi,,13,3,,0,13,1996-03-10T00:00:00.000Z,0,0,1996,5,0,Mika,11,1968-09-28T00:00:00.000Z
4.0,herbert,16,UK,0,,65,1,1996-10-13T00:00:00.000Z,🇬🇧,,0,Herbert,gb,,8,8,,0,8,1996-03-10T00:00:00.000Z,0,0,1996,14,0,Johnny,1,1964-06-25T00:00:00.000Z
47.0,alesi,16,France,0,,55,8,1996-10-13T00:00:00.000Z,🇫🇷,,0,Alesi,fr,,11,5,,0,11,1996-03-10T00:00:00.000Z,0,0,1996,4,0,Jean,11,1964-06-11T00:00:00.000Z
5.0,salo,16,Finland,0,,63,0,1996-10-13T00:00:00.000Z,🇫🇮,,0,Salo,fi,,7,8,,0,8,1996-03-10T00:00:00.000Z,0,0,1996,13,0,Mika,3,1966-11-30T00:00:00.000Z
59.0,michael_schumacher,16,Germany,0,1996-09-08T00:00:00.000Z,30,8,1996-10-13T00:00:00.000Z,🇩🇪,,0,Schumacher,de,MSC,10,6,1996-06-02T00:00:00.000Z,0,10,1996-03-10T00:00:00.000Z,4,0,1996,3,3,Michael,9,1969-01-03T00:00:00.000Z
7.0,frentzen,16,Germany,0,,49,0,1996-10-13T00:00:00.000Z,🇩🇪,,0,Frentzen,de,,7,9,,0,7,1996-03-10T00:00:00.000Z,0,0,1996,12,0,Heinz-Harald,3,1967-05-18T00:00:00.000Z
78.0,villeneuve,16,Canada,0,1996-09-22T00:00:00.000Z,35,11,1996-10-13T00:00:00.000Z,🇨🇦,,0,Villeneuve,ca,VIL,12,3,1996-04-28T00:00:00.000Z,0,13,1996-03-10T00:00:00.000Z,3,1,1996,2,4,Jacques,11,1971-04-09T00:00:00.000Z
8.0,brundle,16,UK,0,,84,0,1996-10-13T00:00:00.000Z,🇬🇧,,0,Brundle,gb,,8,7,,0,9,1996-03-10T00:00:00.000Z,0,0,1996,11,0,Martin,5,1959-06-01T00:00:00.000Z
97.0,damon_hill,16,UK,0,1996-10-13T00:00:00.000Z,71,10,1996-10-13T00:00:00.000Z,🇬🇧,,1,Hill,gb,,12,4,1996-03-10T00:00:00.000Z,0,12,1996-03-10T00:00:00.000Z,9,0,1996,1,8,Damon,12,1960-09-17T00:00:00.000Z
