points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,ward,1,USA,0,,449,0,1963-10-06T00:00:00.000Z,🇺🇸,,0,Ward,us,,0,1,,0,0,1963-10-06T00:00:00.000Z,0,0,1963,39,0,Rodger,0,1921-01-10T00:00:00.000Z
0.0,vos,1,Netherlands,1,,450,0,1963-10-06T00:00:00.000Z,🇳🇱,,0,de Vos,nl,,0,0,,0,0,1963-10-06T00:00:00.000Z,0,0,1963,54,0,Ernie,0,1941-07-01T00:00:00.000Z
0.0,trintignant,3,France,0,,427,0,1963-09-08T00:00:00.000Z,🇫🇷,,0,Trintignant,fr,,2,1,,0,2,1963-05-26T00:00:00.000Z,0,0,1963,21,0,Maurice,0,1917-10-30T00:00:00.000Z
0.0,abate,1,Italy,1,,446,0,1963-09-08T00:00:00.000Z,🇮🇹,,0,Abate,it,,0,0,,0,0,1963-09-08T00:00:00.000Z,0,0,1963,61,0,Carlo,0,1932-07-10T00:00:00.000Z
0.0,amon,8,New Zealand,2,,278,0,1963-10-27T00:00:00.000Z,🇳🇿,,0,Amon,nz,,2,4,,0,2,1963-05-26T00:00:00.000Z,0,0,1963,18,0,Chris,0,1943-07-20T00:00:00.000Z
0.0,anderson,2,UK,0,,383,0,1963-09-08T00:00:00.000Z,🇬🇧,,0,Anderson,gb,,0,0,,0,2,1963-07-20T00:00:00.000Z,0,0,1963,30,0,Bob,0,1931-05-19T00:00:00.000Z
0.0,andre_pilette,2,Belgium,2,,429,0,1963-09-08T00:00:00.000Z,🇧🇪,,0,Pilette,be,,0,0,,0,0,1963-08-04T00:00:00.000Z,0,0,1963,53,0,André,0,1918-10-06T00:00:00.000Z
0.0,arundell,2,UK,2,,397,0,1963-06-30T00:00:00.000Z,🇬🇧,,0,Arundell,gb,,0,0,,0,0,1963-06-09T00:00:00.000Z,0,0,1963,47,0,Peter,0,1933-11-08T00:00:00.000Z
0.0,baghetti,9,Italy,4,,394,0,1963-10-27T00:00:00.000Z,🇮🇹,,0,Baghetti,it,,0,4,,0,1,1963-05-26T00:00:00.000Z,0,0,1963,35,0,Giancarlo,0,1934-12-25T00:00:00.000Z
0.0,rodriguez,2,Mexico,0,,345,0,1963-10-27T00:00:00.000Z,🇲🇽,,0,Rodríguez,mx,,0,2,,0,0,1963-10-06T00:00:00.000Z,0,0,1963,40,0,Pedro,0,1940-01-18T00:00:00.000Z
0.0,raby,3,UK,2,,420,0,1963-09-08T00:00:00.000Z,🇬🇧,,0,Raby,gb,,0,1,,0,0,1963-07-20T00:00:00.000Z,0,0,1963,44,0,Ian,0,1921-09-22T00:00:00.000Z
0.0,tingle,1,Rhodesia,0,,368,0,1963-12-28T00:00:00.000Z,🇿🇼,,0,Tingle,zw,,0,1,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,46,0,Sam,0,1921-08-24T00:00:00.000Z
0.0,starrabba,1,Italy,1,,447,0,1963-09-08T00:00:00.000Z,🇮🇹,,0,Starrabba,it,,0,0,,0,0,1963-09-08T00:00:00.000Z,0,0,1963,62,0,Gaetano,0,1932-12-03T00:00:00.000Z
0.0,broeker,1,Canada,0,,448,0,1963-10-06T00:00:00.000Z,🇨🇦,,0,Broeker,ca,,1,0,,0,1,1963-10-06T00:00:00.000Z,0,0,1963,20,0,Peter,0,1926-05-15T00:00:00.000Z
0.0,bianchi,1,Belgium,0,,376,0,1963-06-09T00:00:00.000Z,🇧🇪,,0,Bianchi,be,BIA,0,1,,0,0,1963-06-09T00:00:00.000Z,0,0,1963,37,0,Lucien,0,1934-11-10T00:00:00.000Z
0.0,cabral,2,Portugal,1,,432,0,1963-09-08T00:00:00.000Z,🇵🇹,,0,Cabral,pt,,0,1,,0,0,1963-08-04T00:00:00.000Z,0,0,1963,38,0,Mário de Araújo,0,1934-01-15T00:00:00.000Z
0.0,blokdyk,1,South Africa,0,,409,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Blokdyk,za,,0,0,,0,1,1963-12-28T00:00:00.000Z,0,0,1963,31,0,Trevor,0,1935-11-30T00:00:00.000Z
0.0,collomb,2,France,1,,428,0,1963-08-04T00:00:00.000Z,🇫🇷,,0,Collomb,fr,,1,0,,0,1,1963-05-26T00:00:00.000Z,0,0,1963,25,0,Bernard,0,1930-10-07T00:00:00.000Z
0.0,dochnal,1,USA,1,,451,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Dochnal,us,,0,0,,0,0,1963-10-27T00:00:00.000Z,0,0,1963,50,0,Frank,0,1920-10-08T00:00:00.000Z
0.0,driver,1,South Africa,1,,310,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Driver,za,,0,0,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,48,0,Paddy,0,1934-05-13T00:00:00.000Z
0.0,ernesto_brambilla,1,Italy,1,,443,0,1963-09-08T00:00:00.000Z,🇮🇹,,0,Brambilla,it,,0,0,,0,0,1963-09-08T00:00:00.000Z,0,0,1963,57,0,Ernesto,0,1934-01-31T00:00:00.000Z
0.0,estefano,3,Argentina,3,,439,0,1963-07-20T00:00:00.000Z,🇦🇷,,0,Estéfano,ar,,0,0,,0,0,1963-05-26T00:00:00.000Z,0,0,1963,52,0,Nasif,0,1932-11-18T00:00:00.000Z
0.0,burgess,7,UK,5,,437,0,1963-09-08T00:00:00.000Z,🇬🇧,,0,Burgess,gb,,0,2,,0,0,1963-05-26T00:00:00.000Z,0,0,1963,41,0,Ian,0,1930-07-06T00:00:00.000Z
0.0,gregory,6,USA,1,,418,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Gregory,us,,0,4,,0,1,1963-06-30T00:00:00.000Z,0,0,1963,27,0,Masten,0,1932-02-29T00:00:00.000Z
0.0,solana,1,Mexico,0,,382,0,1963-10-27T00:00:00.000Z,🇲🇽,,0,Solana,mx,,0,0,,0,1,1963-10-27T00:00:00.000Z,0,0,1963,29,0,Moisés,0,1935-12-26T00:00:00.000Z
0.0,hailwood,3,UK,1,,305,0,1963-12-28T00:00:00.000Z,🇬🇧,,0,Hailwood,gb,,2,0,,0,2,1963-07-20T00:00:00.000Z,0,0,1963,22,0,Mike,0,1940-04-02T00:00:00.000Z
0.0,campbell-jones,2,UK,1,,436,0,1963-07-20T00:00:00.000Z,🇬🇧,,0,Campbell-Jones,gb,,0,0,,0,1,1963-05-26T00:00:00.000Z,0,0,1963,32,0,John,0,1930-01-21T00:00:00.000Z
0.0,hansgen,2,USA,2,,433,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Hansgen,us,,0,0,,0,0,1963-10-06T00:00:00.000Z,0,0,1963,49,0,Walt,0,1919-10-28T00:00:00.000Z
0.0,sharp,2,USA,0,,434,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Sharp,us,,1,1,,0,1,1963-10-06T00:00:00.000Z,0,0,1963,19,0,Hap,0,1928-01-01T00:00:00.000Z
0.0,settember,7,USA,3,,438,0,1963-09-08T00:00:00.000Z,🇺🇸,,0,Settember,us,,1,3,,0,1,1963-05-26T00:00:00.000Z,0,0,1963,23,0,Tony,0,1926-07-10T00:00:00.000Z
0.0,klerk,1,South Africa,0,,362,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,de Klerk,za,,0,1,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,42,0,Peter,0,1935-03-16T00:00:00.000Z
0.0,kuhnke,1,Germany,1,,442,0,1963-08-04T00:00:00.000Z,🇩🇪,,0,Kuhnke,de,,0,0,,0,0,1963-08-04T00:00:00.000Z,0,0,1963,58,0,Kurt,0,1910-04-30T00:00:00.000Z
0.0,lederle,1,South Africa,1,,410,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Lederle,za,,0,0,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,51,0,Neville,0,1938-09-25T00:00:00.000Z
0.0,lippi,1,Italy,1,,444,0,1963-09-08T00:00:00.000Z,🇮🇹,,0,Lippi,it,,0,0,,0,0,1963-09-08T00:00:00.000Z,0,0,1963,59,0,Roberto,0,1926-10-17T00:00:00.000Z
0.0,love,1,Rhodesia,0,,340,0,1963-12-28T00:00:00.000Z,🇿🇼,,0,Love,zw,,1,0,,0,1,1963-12-28T00:00:00.000Z,0,0,1963,24,0,John,0,1924-12-07T00:00:00.000Z
0.0,serrurier,1,South Africa,0,,411,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Serrurier,za,,0,0,,0,1,1963-12-28T00:00:00.000Z,0,0,1963,28,0,Doug,0,1920-12-09T00:00:00.000Z
0.0,mairesse,3,Belgium,0,,435,0,1963-08-04T00:00:00.000Z,🇧🇪,,0,Mairesse,be,,0,3,,0,0,1963-05-26T00:00:00.000Z,0,0,1963,36,0,Willy,0,1928-10-01T00:00:00.000Z
0.0,seiffert,1,Germany,1,,445,0,1963-09-08T00:00:00.000Z,🇩🇪,,0,Seiffert,de,,0,0,,0,0,1963-09-08T00:00:00.000Z,0,0,1963,60,0,Günther,0,1937-10-18T00:00:00.000Z
0.0,spence,1,UK,0,,374,0,1963-09-08T00:00:00.000Z,🇬🇧,,0,Spence,gb,,0,0,,0,1,1963-09-08T00:00:00.000Z,0,0,1963,33,0,Mike,0,1936-12-30T00:00:00.000Z
0.0,monarch,1,USA,1,,452,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Monarch,us,,0,0,,0,0,1963-10-27T00:00:00.000Z,0,0,1963,55,0,Thomas,0,1945-09-03T00:00:00.000Z
0.0,niemann,1,South Africa,0,,412,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Niemann,za,,0,0,,0,1,1963-12-28T00:00:00.000Z,0,0,1963,34,0,Brausch,0,1939-01-07T00:00:00.000Z
0.0,parnell,1,UK,1,,441,0,1963-08-04T00:00:00.000Z,🇬🇧,,0,Parnell,gb,,0,0,,0,0,1963-08-04T00:00:00.000Z,0,0,1963,56,0,Tim,0,1932-06-25T00:00:00.000Z
0.0,phil_hill,9,USA,3,,403,0,1963-10-27T00:00:00.000Z,🇺🇸,,0,Hill,us,,0,5,,0,1,1963-05-26T00:00:00.000Z,0,0,1963,26,0,Phil,0,1927-04-20T00:00:00.000Z
0.0,pieterse,1,South Africa,0,,413,0,1963-12-28T00:00:00.000Z,🇿🇦,,0,Pieterse,za,,0,1,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,45,0,Ernie,0,1938-07-04T00:00:00.000Z
0.0,prophet,1,UK,0,,407,0,1963-12-28T00:00:00.000Z,🇬🇧,,0,Prophet,gb,,0,1,,0,0,1963-12-28T00:00:00.000Z,0,0,1963,43,0,David,0,1937-10-09T00:00:00.000Z
