points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,hellings,1,USA,0,,772,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Hellings,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,44,0,Mack,0,1915-09-14T00:00:00.000Z
0.0,webb,1,USA,0,,677,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Webb,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,51,0,Travis,0,1910-10-08T00:00:00.000Z
0.0,walt_brown,1,USA,0,,771,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Brown,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,50,0,Walt,0,1911-12-30T00:00:00.000Z
0.0,ader,1,USA,0,,796,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Ader,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,53,0,Walt,0,1913-12-15T00:00:00.000Z
0.0,agabashian,1,USA,0,,615,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Agabashian,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,76,0,Fred,0,1913-08-21T00:00:00.000Z
0.0,schindler,1,USA,0,,729,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Schindler,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,73,0,Bill,0,1909-03-06T00:00:00.000Z
0.0,banks,1,USA,0,,731,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Banks,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,81,0,Henry,0,1913-06-14T00:00:00.000Z
0.0,guy_mairesse,1,France,0,,764,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Mairesse,fr,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,58,0,Guy,0,1910-08-10T00:00:00.000Z
0.0,biondetti,1,Italy,0,,791,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Biondetti,it,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,64,0,Clemente,0,1898-08-18T00:00:00.000Z
0.0,wallard,1,USA,0,,766,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Wallard,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,27,0,Lee,0,1910-09-07T00:00:00.000Z
0.0,branca,2,Switzerland,0,,780,0,1950-06-18T00:00:00.000Z,🇨🇭,,0,Branca,ch,,1,0,,0,2,1950-06-04T00:00:00.000Z,0,0,1950,38,0,Toni,0,1916-09-15T00:00:00.000Z
0.0,villoresi,3,Italy,0,,633,0,1950-06-18T00:00:00.000Z,🇮🇹,,0,Villoresi,it,,1,2,,0,1,1950-05-21T00:00:00.000Z,0,0,1950,25,0,Luigi,0,1909-05-16T00:00:00.000Z
0.0,cantrell,1,USA,0,,803,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Cantrell,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,74,0,Bill,0,1908-01-31T00:00:00.000Z
0.0,rathmann,1,USA,0,,509,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Rathmann,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,55,0,Jim,0,1928-07-16T00:00:00.000Z
0.0,trintignant,2,France,0,,427,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Trintignant,fr,,0,2,,0,0,1950-05-21T00:00:00.000Z,0,0,1950,63,0,Maurice,0,1917-10-30T00:00:00.000Z
0.0,pozzi,1,France,0,,801,0,1950-07-02T00:00:00.000Z,🇫🇷,,0,Pozzi,fr,,1,0,,0,1,1950-07-02T00:00:00.000Z,0,0,1950,26,0,Charles,0,1909-08-27T00:00:00.000Z
0.0,claes,6,Belgium,0,,660,0,1950-09-03T00:00:00.000Z,🇧🇪,,0,Claes,be,,3,2,,0,4,1950-05-13T00:00:00.000Z,0,0,1950,28,0,Johnny,0,1916-08-11T00:00:00.000Z
0.0,comotti,1,Italy,0,,740,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Comotti,it,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,66,0,Franco,0,1906-07-24T00:00:00.000Z
0.0,crossley,2,UK,0,,785,0,1950-06-18T00:00:00.000Z,🇬🇧,,0,Crossley,gb,,1,1,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,35,0,Geoff,0,1921-05-11T00:00:00.000Z
0.0,darter,1,USA,0,,518,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Carter,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,43,0,Duane,0,1913-05-05T00:00:00.000Z
0.0,davies,1,USA,0,,653,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Davies,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,48,0,Jimmy,0,1929-08-08T00:00:00.000Z
0.0,dick_rathmann,1,USA,0,,537,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Rathmann,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,79,0,Dick,0,1924-01-06T00:00:00.000Z
0.0,dinsmore,1,USA,0,,630,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Dinsmore,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,80,0,Duke,0,1913-04-10T00:00:00.000Z
0.0,taruffi,1,Italy,0,,641,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Taruffi,it,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,61,0,Piero,0,1906-10-12T00:00:00.000Z
0.0,shawe_taylor,1,UK,0,,778,0,1950-05-13T00:00:00.000Z,🇬🇧,,0,Shawe Taylor,gb,,1,0,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,41,0,Brian,0,1915-01-28T00:00:00.000Z
0.0,faulkner,1,USA,0,,654,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Faulkner,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,1,0,1950,31,0,Walt,0,1920-02-16T00:00:00.000Z
0.0,flaherty,1,USA,0,,559,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Flaherty,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,39,0,Pat,0,1926-01-06T00:00:00.000Z
0.0,fohr,1,USA,0,,795,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Fohr,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,42,0,Myron,0,1912-06-17T00:00:00.000Z
0.0,fry,1,UK,0,,788,0,1950-05-13T00:00:00.000Z,🇬🇧,,0,Fry,gb,,1,0,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,40,0,Joe,0,1915-10-26T00:00:00.000Z
0.0,george_connor,1,USA,0,,726,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Connor,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,34,0,George,0,1906-08-16T00:00:00.000Z
0.0,gerard,2,UK,0,,619,0,1950-05-21T00:00:00.000Z,🇬🇧,,0,Gerard,gb,,2,0,,0,2,1950-05-13T00:00:00.000Z,0,0,1950,24,0,Bob,0,1914-01-19T00:00:00.000Z
0.0,gonzalez,2,Argentina,0,,498,0,1950-07-02T00:00:00.000Z,🇦🇷,,0,González,ar,,0,2,,0,0,1950-05-21T00:00:00.000Z,0,0,1950,57,0,José Froilán,0,1922-10-05T00:00:00.000Z
0.0,graffenried,4,Switzerland,0,,640,0,1950-09-03T00:00:00.000Z,🇨🇭,,0,de Graffenried,ch,,2,2,,0,2,1950-05-13T00:00:00.000Z,0,0,1950,23,0,Toulo,0,1914-05-18T00:00:00.000Z
0.0,rolt,1,UK,0,,666,0,1950-05-13T00:00:00.000Z,🇬🇧,,0,Rolt,gb,,0,1,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,67,0,Tony,0,1918-10-16T00:00:00.000Z
0.0,pietsch,1,Germany,0,,756,0,1950-09-03T00:00:00.000Z,🇩🇪,,0,Pietsch,de,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,72,0,Paul,0,1911-06-20T00:00:00.000Z
0.0,hampshire,2,UK,0,,784,0,1950-07-02T00:00:00.000Z,🇬🇧,,0,Hampshire,gb,,1,1,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,36,0,David,0,1917-12-29T00:00:00.000Z
0.0,hanks,1,USA,0,,611,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Hanks,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,78,0,Sam,0,1914-07-13T00:00:00.000Z
0.0,harrison,3,UK,0,,787,0,1950-09-03T00:00:00.000Z,🇬🇧,,0,Harrison,gb,,1,2,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,30,0,Cuth,0,1906-07-06T00:00:00.000Z
0.0,hartley,1,USA,0,,520,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Hartley,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,47,0,Gene,0,1926-01-28T00:00:00.000Z
0.0,schell,2,USA,0,,501,0,1950-06-04T00:00:00.000Z,🇺🇸,,0,Schell,us,,1,1,,0,1,1950-05-21T00:00:00.000Z,0,0,1950,33,0,Harry,0,1921-06-29T00:00:00.000Z
0.0,sanesi,1,Italy,0,,763,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Sanesi,it,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,71,0,Consalvo,0,1911-03-28T00:00:00.000Z
0.0,holmes,1,USA,0,,797,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Holmes,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,54,0,Jackie,0,1920-09-04T00:00:00.000Z
0.0,hoyt,1,USA,0,,659,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Hoyt,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,52,0,Jerry,0,1929-01-29T00:00:00.000Z
0.0,jackson,1,USA,0,,799,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Jackson,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,77,0,Jimmy,0,1910-07-25T00:00:00.000Z
0.0,kelly,1,Ireland,0,,776,0,1950-05-13T00:00:00.000Z,🇮🇪,,0,Kelly,ie,,0,1,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,60,0,Joe,0,1913-03-13T00:00:00.000Z
0.0,leslie_johnson,1,UK,0,,790,0,1950-05-13T00:00:00.000Z,🇬🇧,,0,Johnson,gb,,0,1,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,69,0,Leslie,0,1912-03-22T00:00:00.000Z
0.0,levegh,3,France,0,,773,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Levegh,fr,,1,2,,0,1,1950-06-18T00:00:00.000Z,0,0,1950,29,0,Pierre,0,1905-12-22T00:00:00.000Z
0.0,levrett,1,USA,0,,798,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Levrett,us,,0,1,,0,0,1950-05-30T00:00:00.000Z,0,0,1950,75,0,Bayliss,0,1914-02-14T00:00:00.000Z
0.0,louveau,1,France,0,,765,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Louveau,fr,,0,1,,0,0,1950-09-03T00:00:00.000Z,0,0,1950,65,0,Henri,0,1910-01-25T00:00:00.000Z
0.0,ruttman,1,USA,0,,526,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Ruttman,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,46,0,Troy,0,1930-03-11T00:00:00.000Z
0.0,martin,2,France,0,,789,0,1950-06-04T00:00:00.000Z,🇫🇷,,0,Martin,fr,,0,2,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,62,0,Eugène,0,1915-03-24T00:00:00.000Z
0.0,mcdowell,1,USA,0,,732,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,McDowell,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,49,0,Johnny,0,1915-01-29T00:00:00.000Z
0.0,mcgrath,1,USA,0,,658,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,McGrath,us,,0,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,45,0,Jack,0,1919-10-08T00:00:00.000Z
0.0,murray,2,UK,0,,747,0,1950-09-03T00:00:00.000Z,🇬🇧,,0,Murray,gb,,0,2,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,56,0,David,0,1909-12-28T00:00:00.000Z
0.0,pagani,1,Italy,0,,800,0,1950-06-04T00:00:00.000Z,🇮🇹,,0,Pagani,it,,1,0,,0,1,1950-06-04T00:00:00.000Z,0,0,1950,32,0,Nello,0,1911-10-11T00:00:00.000Z
0.0,paul_russo,1,USA,0,,555,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Russo,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,37,0,Paul,0,1914-04-10T00:00:00.000Z
0.0,peter_walker,1,UK,0,,661,0,1950-05-13T00:00:00.000Z,🇬🇧,,0,Walker,gb,,0,1,,0,0,1950-05-13T00:00:00.000Z,0,0,1950,68,0,Peter,0,1912-10-07T00:00:00.000Z
0.0,pian,1,Argentina,0,,792,0,1950-05-21T00:00:00.000Z,🇦🇷,,0,Pián,ar,,0,1,,0,0,1950-05-21T00:00:00.000Z,0,0,1950,70,0,Alfredo,0,1912-10-21T00:00:00.000Z
0.0,rol,3,Italy,0,,762,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Rol,it,,0,3,,0,0,1950-05-21T00:00:00.000Z,0,0,1950,59,0,Franco,0,1908-06-05T00:00:00.000Z
1.0,bettenhausen,2,USA,0,,529,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Bettenhausen,us,,1,1,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,21,0,Tony,1,1916-09-12T00:00:00.000Z
1.0,chitwood,1,USA,0,,794,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Chitwood,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,22,0,Joie,1,1912-04-14T00:00:00.000Z
1.0,chaboud,2,France,0,,774,0,1950-07-02T00:00:00.000Z,🇫🇷,,0,Chaboud,fr,,1,1,,0,1,1950-06-18T00:00:00.000Z,0,0,1950,20,0,Eugène,1,1907-04-12T00:00:00.000Z
11.0,ascari,5,Italy,0,,647,2,1950-09-03T00:00:00.000Z,🇮🇹,,0,Ascari,it,,3,2,,0,3,1950-05-21T00:00:00.000Z,0,0,1950,5,0,Alberto,3,1918-07-13T00:00:00.000Z
13.0,rosier,7,France,0,,627,2,1950-09-03T00:00:00.000Z,🇫🇷,,0,Rosier,fr,,5,2,,0,5,1950-05-13T00:00:00.000Z,0,0,1950,4,0,Louis,4,1905-11-05T00:00:00.000Z
2.0,bonetto,3,Italy,0,,697,0,1950-09-03T00:00:00.000Z,🇮🇹,,0,Bonetto,it,,1,2,,0,1,1950-06-04T00:00:00.000Z,0,0,1950,19,0,Felice,1,1903-06-09T00:00:00.000Z
27.0,fangio,7,Argentina,0,1950-07-02T00:00:00.000Z,579,3,1950-09-03T00:00:00.000Z,🇦🇷,,0,Fangio,ar,,3,4,1950-05-21T00:00:00.000Z,0,3,1950-05-13T00:00:00.000Z,4,1,1950,2,3,Juan,4,1911-06-24T00:00:00.000Z
28.0,fagioli,6,Italy,0,,786,5,1950-09-03T00:00:00.000Z,🇮🇹,,0,Fagioli,it,,5,1,,0,5,1950-05-13T00:00:00.000Z,0,0,1950,3,0,Luigi,5,1898-06-09T00:00:00.000Z
3.0,manzon,3,France,0,,626,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Manzon,fr,,1,2,,0,1,1950-05-21T00:00:00.000Z,0,0,1950,16,0,Robert,1,1917-04-12T00:00:00.000Z
3.0,green,1,USA,0,,770,0,1950-05-30T00:00:00.000Z,🇺🇸,,0,Green,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,17,0,Cecil,1,1919-09-30T00:00:00.000Z
3.0,serafini,1,Italy,0,,802,1,1950-09-03T00:00:00.000Z,🇮🇹,,0,Serafini,it,,1,0,,0,1,1950-09-03T00:00:00.000Z,0,0,1950,13,0,Dorino,1,1909-07-22T00:00:00.000Z
3.0,sommer,5,France,0,,793,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Sommer,fr,,1,4,,0,1,1950-05-21T00:00:00.000Z,0,0,1950,15,0,Raymond,1,1906-08-31T00:00:00.000Z
3.0,etancelin,6,France,0,,741,0,1950-09-03T00:00:00.000Z,🇫🇷,,0,Étancelin,fr,,3,3,,0,3,1950-05-13T00:00:00.000Z,0,0,1950,18,0,Philippe,2,1896-12-28T00:00:00.000Z
3.0,cabantous,4,France,0,,704,0,1950-07-02T00:00:00.000Z,🇫🇷,,0,Cabantous,fr,,2,2,,0,2,1950-05-13T00:00:00.000Z,0,0,1950,14,0,Yves,1,1904-10-08T00:00:00.000Z
30.0,farina,6,Italy,0,1950-09-03T00:00:00.000Z,642,3,1950-09-03T00:00:00.000Z,🇮🇹,,1,Farina,it,,5,1,1950-05-13T00:00:00.000Z,0,5,1950-05-13T00:00:00.000Z,2,0,1950,1,3,Nino,4,1906-10-30T00:00:00.000Z
4.0,rose,1,USA,0,,768,1,1950-05-30T00:00:00.000Z,🇺🇸,,0,Rose,us,,1,0,,0,1,1950-05-30T00:00:00.000Z,0,0,1950,12,0,Mauri,1,1906-05-26T00:00:00.000Z
4.0,reg_parnell,2,UK,0,,686,1,1950-07-02T00:00:00.000Z,🇬🇧,,0,Parnell,gb,,1,1,,0,1,1950-05-13T00:00:00.000Z,0,0,1950,11,0,Reg,1,1911-07-02T00:00:00.000Z
4.0,chiron,5,Monaco,0,,589,1,1950-09-03T00:00:00.000Z,🇲🇨,,0,Chiron,mc,,2,3,,0,2,1950-05-13T00:00:00.000Z,0,0,1950,10,0,Louis,1,1899-08-03T00:00:00.000Z
