points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,attwood,1,UK,0,,370,0,1964-07-11T00:00:00.000Z,🇬🇧,,0,Attwood,gb,,0,1,,0,0,1964-07-11T00:00:00.000Z,0,0,1964,41,0,Richard,0,1940-04-04T00:00:00.000Z
0.0,mitter,1,Germany,0,,423,0,1964-08-02T00:00:00.000Z,🇩🇪,,0,Mitter,de,,1,0,,0,1,1964-08-02T00:00:00.000Z,0,0,1964,24,0,Gerhard,0,1935-08-30T00:00:00.000Z
0.0,love,1,Rhodesia,1,,340,0,1964-09-06T00:00:00.000Z,🇿🇼,,0,Love,zw,,0,0,,0,0,1964-09-06T00:00:00.000Z,0,0,1964,40,0,John,0,1924-12-07T00:00:00.000Z
0.0,taylor,1,UK,0,,399,0,1964-07-11T00:00:00.000Z,🇬🇧,,0,Taylor,gb,,0,0,,0,1,1964-07-11T00:00:00.000Z,0,0,1964,30,0,John,0,1933-03-23T00:00:00.000Z
0.0,solana,1,Mexico,0,,382,0,1964-10-25T00:00:00.000Z,🇲🇽,,0,Solana,mx,,1,0,,0,1,1964-10-25T00:00:00.000Z,0,0,1964,26,0,Moisés,0,1935-12-26T00:00:00.000Z
0.0,sharp,2,USA,0,,434,0,1964-10-25T00:00:00.000Z,🇺🇸,,0,Sharp,us,,0,1,,0,1,1964-10-04T00:00:00.000Z,0,0,1964,28,0,Hap,0,1928-01-01T00:00:00.000Z
0.0,scarfiotti,1,Italy,0,,375,0,1964-09-06T00:00:00.000Z,🇮🇹,,0,Scarfiotti,it,,1,0,,0,1,1964-09-06T00:00:00.000Z,0,0,1964,25,0,Ludovico,0,1933-10-18T00:00:00.000Z
0.0,andre_pilette,3,Belgium,2,,429,0,1964-08-02T00:00:00.000Z,🇧🇪,,0,Pilette,be,,0,1,,0,0,1964-05-10T00:00:00.000Z,0,0,1964,32,0,André,0,1918-10-06T00:00:00.000Z
0.0,raby,2,UK,1,,420,0,1964-09-06T00:00:00.000Z,🇬🇧,,0,Raby,gb,,0,1,,0,0,1964-07-11T00:00:00.000Z,0,0,1964,35,0,Ian,0,1921-09-22T00:00:00.000Z
0.0,rindt,1,Austria,0,,358,0,1964-08-23T00:00:00.000Z,🇦🇹,,0,Rindt,at,,0,1,,0,0,1964-08-23T00:00:00.000Z,0,0,1964,31,0,Jochen,0,1942-04-18T00:00:00.000Z
