points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,sutil,18,Germany,0,,16,0,2008-11-02T00:00:00.000Z,🇩🇪,99,0,Sutil,de,SUT,0,11,,0,7,2008-03-16T00:00:00.000Z,0,0,2008,20,0,Adrian,0,1983-01-11T00:00:00.000Z
0.0,davidson,4,UK,0,,19,0,2008-04-27T00:00:00.000Z,🇬🇧,,0,Davidson,gb,DAV,0,2,,0,2,2008-03-16T00:00:00.000Z,0,0,2008,22,0,Anthony,0,1979-04-18T00:00:00.000Z
0.0,fisichella,18,Italy,0,,21,0,2008-11-02T00:00:00.000Z,🇮🇹,,0,Fisichella,it,FIS,1,7,,0,11,2008-03-16T00:00:00.000Z,0,0,2008,19,0,Giancarlo,0,1973-01-14T00:00:00.000Z
0.0,sato,4,Japan,0,,11,0,2008-04-27T00:00:00.000Z,🇯🇵,,0,Sato,jp,SAT,0,1,,0,3,2008-03-16T00:00:00.000Z,0,0,2008,21,0,Takuma,0,1977-01-28T00:00:00.000Z
11.0,barrichello,18,Brazil,0,,22,1,2008-11-02T00:00:00.000Z,🇧🇷,,0,Barrichello,br,BAR,3,5,,0,13,2008-03-16T00:00:00.000Z,0,0,2008,14,0,Rubens,3,1972-05-23T00:00:00.000Z
17.0,rosberg,18,Germany,0,,3,2,2008-11-02T00:00:00.000Z,🇩🇪,6,0,Rosberg,de,ROS,8,2,,0,16,2008-03-16T00:00:00.000Z,0,0,2008,13,0,Nico,5,1985-06-27T00:00:00.000Z
19.0,piquet_jr,18,Brazil,0,,12,1,2008-11-02T00:00:00.000Z,🇧🇷,,0,Piquet Jr.,br,PIQ,6,9,,0,9,2008-03-16T00:00:00.000Z,0,0,2008,12,0,Nelson,5,1985-07-25T00:00:00.000Z
21.0,webber,18,Australia,0,,17,0,2008-11-02T00:00:00.000Z,🇦🇺,,0,Webber,au,WEB,12,3,,0,15,2008-03-16T00:00:00.000Z,0,0,2008,11,0,Mark,9,1976-08-27T00:00:00.000Z
25.0,glock,18,Germany,0,,10,1,2008-11-02T00:00:00.000Z,🇩🇪,,0,Glock,de,GLO,8,4,,0,14,2008-03-16T00:00:00.000Z,0,0,2008,10,0,Timo,6,1982-03-18T00:00:00.000Z
3.0,button,18,UK,0,,18,0,2008-11-02T00:00:00.000Z,🇬🇧,22,0,Button,gb,BUT,3,4,,0,14,2008-03-16T00:00:00.000Z,0,0,2008,18,0,Jenson,1,1980-01-19T00:00:00.000Z
31.0,trulli,18,Italy,0,,15,1,2008-11-02T00:00:00.000Z,🇮🇹,,0,Trulli,it,TRU,12,3,,0,15,2008-03-16T00:00:00.000Z,0,0,2008,9,0,Jarno,10,1974-07-13T00:00:00.000Z
