points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,herman,1,USA,0,,538,0,1956-05-30T00:00:00.000Z,🇺🇸,,0,Herman,us,,0,1,,0,0,1956-05-30T00:00:00.000Z,0,0,1956,81,0,Al,0,1927-03-15T00:00:00.000Z
0.0,ward,1,USA,0,,449,0,1956-05-30T00:00:00.000Z,🇺🇸,,0,Ward,us,,1,0,,0,1,1956-05-30T00:00:00.000Z,0,0,1956,36,0,Rodger,0,1921-01-10T00:00:00.000Z
0.0,volonterio,1,Switzerland,0,,638,0,1956-08-05T00:00:00.000Z,🇨🇭,,0,Volonterio,ch,,0,1,,0,0,1956-08-05T00:00:00.000Z,0,0,1956,52,0,Ottorino,0,1917-12-07T00:00:00.000Z
0.0,scarlatti,2,Italy,1,,483,0,1956-08-05T00:00:00.000Z,🇮🇹,,0,Scarlatti,it,,0,1,,0,0,1956-05-13T00:00:00.000Z,0,0,1956,60,0,Giorgio,0,1921-10-02T00:00:00.000Z
0.0,veith,1,USA,0,,514,0,1956-05-30T00:00:00.000Z,🇺🇸,,0,Veith,us,,1,0,,0,1,1956-05-30T00:00:00.000Z,0,0,1956,35,0,Bob,0,1926-11-01T00:00:00.000Z
0.0,agabashian,1,USA,0,,615,0,1956-05-30T00:00:00.000Z,🇺🇸,,0,Agabashian,us,,0,0,,0,1,1956-05-30T00:00:00.000Z,0,0,1956,44,0,Fred,0,1913-08-21T00:00:00.000Z
0.0,andrews,1,USA,0,,631,0,1956-05-30T00:00:00.000Z,🇺🇸,,0,Andrews,us,,0,1,,0,0,1956-05-30T00:00:00.000Z,0,0,1956,78,0,Keith,0,1920-06-15T00:00:00.000Z
0.0,andre_pilette,4,Belgium,1,,429,0,1956-08-05T00:00:00.000Z,🇧🇪,,0,Pilette,be,,2,0,,0,3,1956-05-13T00:00:00.000Z,0,0,1956,28,0,André,0,1918-10-06T00:00:00.000Z
0.0,bayol,1,France,0,,625,0,1956-05-13T00:00:00.000Z,🇫🇷,,0,Bayol,fr,,1,0,,0,1,1956-05-13T00:00:00.000Z,0,0,1956,30,0,Élie,0,1914-02-28T00:00:00.000Z
0.0,salvadori,3,UK,0,,456,0,1956-09-02T00:00:00.000Z,🇬🇧,,0,Salvadori,gb,,0,2,,0,1,1956-07-14T00:00:00.000Z,0,0,1956,41,0,Roy,0,1922-05-12T00:00:00.000Z
