points,driverref,participations,country,did_not_start,last_win,driverid,podiums,last_race,country_flag,permanent_number,championships,surname,country_code,code,top_ten,did_not_finish,first_win,fastestlaps,races_finished,first_race,poles,subchampionships,year,standings_position,wins,forename,finished_in_points,dob
0.0,hahne,1,Germany,1,,365,0,1970-08-02T00:00:00.000Z,🇩🇪,,0,Hahne,de,,0,0,,0,0,1970-08-02T00:00:00.000Z,0,0,1970,41,0,Hubert,0,1935-03-28T00:00:00.000Z
0.0,westbury,1,UK,1,,367,0,1970-10-04T00:00:00.000Z,🇬🇧,,0,Westbury,gb,,0,0,,0,0,1970-10-04T00:00:00.000Z,0,0,1970,42,0,Peter,0,1938-05-26T00:00:00.000Z
0.0,peterson,9,Sweden,0,,238,0,1970-10-04T00:00:00.000Z,🇸🇪,,0,Peterson,se,,3,5,,0,4,1970-05-10T00:00:00.000Z,0,0,1970,27,0,Ronnie,0,1944-02-14T00:00:00.000Z
0.0,roig,2,Spain,2,,339,0,1970-07-05T00:00:00.000Z,🇪🇸,,0,Soler-Roig,es,,0,0,,0,0,1970-04-19T00:00:00.000Z,0,0,1970,39,0,Alex,0,1932-10-29T00:00:00.000Z
0.0,moser,5,Switzerland,4,,351,0,1970-09-06T00:00:00.000Z,🇨🇭,,0,Moser,ch,,0,1,,0,0,1970-06-21T00:00:00.000Z,0,0,1970,37,0,Silvio,0,1941-04-24T00:00:00.000Z
0.0,schenken,4,Australia,0,,314,0,1970-10-04T00:00:00.000Z,🇦🇺,,0,Schenken,au,,0,4,,0,0,1970-08-16T00:00:00.000Z,0,0,1970,35,0,Tim,0,1943-09-26T00:00:00.000Z
0.0,siffert,13,Switzerland,1,,346,0,1970-10-25T00:00:00.000Z,🇨🇭,,0,Siffert,ch,,6,6,,0,6,1970-03-07T00:00:00.000Z,0,0,1970,26,0,Jo,0,1936-07-07T00:00:00.000Z
0.0,adamich,10,Italy,5,,333,0,1970-10-04T00:00:00.000Z,🇮🇹,,0,de Adamich,it,,1,3,,0,2,1970-04-19T00:00:00.000Z,0,0,1970,28,0,Andrea,0,1941-10-03T00:00:00.000Z
0.0,lovely,4,USA,3,,353,0,1970-10-04T00:00:00.000Z,🇺🇸,,0,Lovely,us,,0,1,,0,0,1970-06-21T00:00:00.000Z,0,0,1970,34,0,Pete,0,1926-04-11T00:00:00.000Z
0.0,love,1,Rhodesia,0,,340,0,1970-03-07T00:00:00.000Z,🇿🇼,,0,Love,zw,,1,0,,0,1,1970-03-07T00:00:00.000Z,0,0,1970,29,0,John,0,1924-12-07T00:00:00.000Z
